ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
695
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.000919391 0.000104367 0.00182354 -10.7897
2 1 1.57237 1.57175 1.5727 -10.7893
3 1 3.14361 0.000963188 0.00186172 -10.7893
4 1 4.71597 1.57252 1.57255 -10.7883
693 3 11.3407 10.5926 10.1842 0
6 1 7.86165 1.57339 1.57276 -10.7862
193 1 10.982 7.74962 11.0054 -10.3831
8 1 11.0077 1.57343 1.57279 -10.7856
175 1 18.8882 9.42773 9.43134 -10.7875
10 1 14.1538 1.57275 1.57263 -10.786
174 1 15.7835 9.39095 9.40671 -10.805
12 1 17.2994 1.57189 1.57245 -10.7874
173 1 12.6957 9.20117 9.36102 -10.9302
14 1 20.4439 1.57137 1.57243 -10.7893
398 1 17.3018 11.0059 4.71227 -10.7816
16 1 1.57226 4.71624 1.57235 -10.7875
17 1 3.14374 3.14412 0.00160598 -10.7885
18 1 4.71533 4.71562 1.57157 -10.7879
192 1 7.83413 7.83495 11.004 -10.7539
20 1 7.86159 4.71624 1.57155 -10.7853
21 1 9.4348 3.1452 0.00169649 -10.7851
22 1 11.008 4.71644 1.57188 -10.784
349 1 17.2982 11.0068 1.57164 -10.7833
24 1 14.1541 4.71607 1.57154 -10.7847
25 1 15.7265 3.14434 0.00157746 -10.786
26 1 17.2999 4.71559 1.57102 -10.787
27 1 18.8718 3.14377 0.00157364 -10.7881
28 1 20.4438 4.716 1.57179 -10.7874
29 1 0.000421643 6.2892 0.00122751 -10.7861
30 1 1.5717 7.86155 1.5724 -10.7858
31 1 3.14342 6.28897 0.00151452 -10.7864
32 1 4.71485 7.86126 1.5718 -10.7857
33 1 6.28799 6.28869 0.00154375 -10.7863
34 1 7.8606 7.86122 1.57031 -10.7851
399 1 20.4441 11.0063 4.71493 -10.7847
36 1 11.0081 7.86198 1.57129 -10.7815
37 1 12.5808 6.28941 0.00120907 -10.7832
38 1 14.1534 7.86205 1.57126 -10.7825
39 1 15.7262 6.28935 0.00117262 -10.7847
40 1 17.2985 7.86204 1.5713 -10.7834
442 1 1.57074 11.0068 7.86092 -10.7832
42 1 20.4428 7.86152 1.57197 -10.7853
11 1 15.7264 0.00135517 0.00203941 -10.7869
393 1 1.57092 11.0069 4.71554 -10.7849
45 1 6.2869 9.43446 0.00189134 -10.785
46 1 9.4341 9.43529 0.00176098 -10.7831
15 1 0.00105379 3.1441 0.00149034 -10.7884
164 1 6.27782 6.27647 9.42967 -10.7843
52 1 3.14339 0.000381953 3.14429 -10.789
172 1 9.34625 9.3085 9.33425 -10.6415
51 1 1.57283 1.57051 4.71633 -10.7883
171 1 6.27134 9.42737 9.42593 -10.7841
53 1 4.71514 1.57079 4.71533 -10.7886
54 1 6.28792 0.00189765 3.14393 -10.7877
55 1 7.86122 1.57186 4.71544 -10.7862
56 1 9.43423 0.00240266 3.14404 -10.786
57 1 11.0081 1.57191 4.71541 -10.785
170 1 3.13921 9.43239 9.43335 -10.7827
59 1 14.155 1.57064 4.71502 -10.7859
60 1 15.7271 0.000694522 3.14383 -10.787
61 1 17.3015 1.56901 4.71471 -10.7885
350 1 20.4421 11.0067 1.57226 -10.7849
63 1 20.4452 1.56924 4.71563 -10.7889
64 1 0.00196963 3.14256 3.14343 -10.789
65 1 1.57277 4.71413 4.71497 -10.7884
66 1 3.14342 3.14269 3.14317 -10.7891
67 1 4.7125 4.71169 4.712 -10.7905
68 1 6.28797 3.14292 3.14264 -10.7876
69 1 7.8592 4.71133 4.7112 -10.7871
70 1 9.43488 3.14379 3.14331 -10.7847
71 1 11.0088 4.71263 4.71307 -10.782
72 1 12.5814 3.14336 3.14312 -10.785
73 1 14.157 4.71132 4.71179 -10.7844
74 1 15.7278 3.14237 3.1425 -10.7865
