ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
696
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
35 1 9.43813 6.28827 0.00135563 -10.7861
2 1 1.57439 1.57151 1.57255 -10.7915
3 1 3.14583 0.00102314 0.00182266 -10.7912
4 1 4.71835 1.57219 1.57243 -10.7901
694 3 11.241 10.5603 10.1502 0
6 1 7.86459 1.57301 1.57252 -10.7878
101 1 3.14626 0.000459262 6.28918 -10.7882
8 1 11.0112 1.57304 1.57241 -10.7872
175 1 18.8918 9.42885 9.43187 -10.7872
10 1 14.1574 1.57239 1.5722 -10.7879
174 1 15.7865 9.39277 9.40793 -10.801
12 1 17.3029 1.57162 1.57206 -10.7897
446 1 14.161 10.9996 7.86056 -10.6484
14 1 20.4464 1.57131 1.57231 -10.7914
52 1 3.14571 0.000756516 3.14403 -10.7907
16 1 1.57416 4.71582 1.57228 -10.7896
17 1 3.14557 3.14335 0.00183782 -10.7908
18 1 4.71713 4.71462 1.57094 -10.7904
37 1 12.5847 6.28857 0.000839382 -10.7857
20 1 7.86436 4.71509 1.57084 -10.7874
21 1 9.43799 3.14419 0.00176257 -10.7871
22 1 11.0119 4.71535 1.57095 -10.7861
23 1 12.5845 3.14403 0.00148196 -10.7872
24 1 14.1585 4.71513 1.57048 -10.7874
25 1 15.7303 3.14364 0.00128614 -10.7885
26 1 17.3037 4.7153 1.57059 -10.789
27 1 18.8747 3.14356 0.00137924 -10.7901
28 1 20.4465 4.71594 1.57182 -10.7892
29 1 0.0026071 6.28906 0.00151961 -10.788
30 1 1.57373 7.8616 1.57243 -10.7874
31 1 3.14515 6.28844 0.00204391 -10.7886
32 1 4.71679 7.8611 1.57119 -10.7876
5 1 6.29102 0.00212125 0.00191109 -10.7891
34 1 7.86325 7.86057 1.56844 -10.7879
44 1 3.14438 9.43449 0.00206839 -10.7875
36 1 11.0118 7.86157 1.56923 -10.7839
447 1 17.3108 11.0055 7.85623 -10.7711
38 1 14.158 7.86159 1.5695 -10.7848
45 1 6.2892 9.43449 0.00208707 -10.7872
40 1 17.3025 7.86201 1.57064 -10.7852
13 1 18.8742 0.000421055 0.00153515 -10.7907
42 1 20.4457 7.86172 1.57191 -10.7869
43 1 0.00192687 9.43461 0.00141996 -10.787
103 1 6.2906 0.00192963 6.2882 -10.7879
152 1 12.5846 7.40953e-05 9.43512 -10.7824
15 1 0.00310851 3.14376 0.00163628 -10.7906
691 2 9.23423 10.9918 10.1641 -0.190283
448 1 20.4501 11.0067 7.86034 -10.7822
164 1 6.27898 6.27397 9.42998 -10.7863
173 1 12.7043 9.1955 9.36412 -10.9423
51 1 1.5751 1.57063 4.71626 -10.7899
172 1 9.37506 9.18994 9.28846 -10.8836
53 1 4.71769 1.57058 4.71505 -10.79
54 1 6.2908 0.00227691 3.14364 -10.789
55 1 7.86447 1.57192 4.7151 -10.787
56 1 9.43753 0.00277686 3.14354 -10.7874
57 1 11.0117 1.57199 4.715 -10.786
58 1 12.5844 0.00215471 3.14345 -10.7874
59 1 14.1587 1.5705 4.71479 -10.7873
60 1 15.7306 0.00094986 3.14342 -10.7888
61 1 17.3048 1.56918 4.7147 -10.7899
149 1 3.14655 0.000157269 9.43534 -10.7867
63 1 20.4479 1.56961 4.71579 -10.7902
64 1 0.00412812 3.14236 3.14328 -10.791
65 1 1.57412 4.71345 4.7142 -10.7908
66 1 3.14507 3.14181 3.14245 -10.7916
67 1 4.7128 4.70922 4.70929 -10.7942
68 1 6.29053 3.14215 3.142 -10.7893
69 1 7.86212 4.70998 4.70902 -10.7883
70 1 9.43829 3.1431 3.1425 -10.7863
71 1 11.0134 4.71139 4.7108 -10.7833
72 1 12.5854 3.14265 3.14231 -10.7867
73 1 14.1634 4.70903 4.70898 -10.7888
74 1 15.7322 3.14152 3.1416 -10.7891
