ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
692
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00048046 0.000458869 0.000267452 -10.7924
2 1 1.56973 1.5697 1.57126 -10.7934
514 1 7.8501 10.9574 10.9538 -10.7703
4 1 4.71395 1.56776 1.57124 -10.7918
175 1 18.8809 9.43578 9.42927 -10.7845
6 1 7.86052 1.56842 1.57125 -10.7888
174 1 15.7604 9.4222 9.40969 -10.8041
8 1 11.0072 1.57048 1.57128 -10.7878
173 1 12.6442 9.38864 9.40091 -10.6969
10 1 14.153 1.57259 1.57132 -10.7878
172 1 9.27804 9.27786 9.29645 -10.8892
12 1 17.2979 1.57345 1.57133 -10.7891
13 1 18.8711 0.00243515 0.000594447 -10.7905
14 1 20.4416 1.57242 1.57131 -10.7917
15 1 22.0117 3.14288 0.000452625 -10.7921
16 1 1.56779 4.71392 1.57124 -10.7918
17 1 3.13879 3.13875 0.00145945 -10.7943
18 1 4.70965 4.70961 1.57114 -10.7945
515 1 10.7719 10.7732 10.5399 -10.0979
20 1 7.85831 4.71029 1.57117 -10.7897
21 1 9.43315 3.13977 0.00135272 -10.7882
22 1 11.0066 4.71269 1.57125 -10.7876
23 1 12.5801 3.14253 0.000826943 -10.7875
24 1 14.1528 4.71543 1.57131 -10.787
196 1 20.4451 7.8619 11.0051 -10.7847
26 1 17.2978 4.71657 1.57133 -10.7887
27 1 18.8699 3.14447 0.000615729 -10.7903
28 1 20.4405 4.71638 1.5713 -10.7899
445 1 10.9848 10.9849 7.83116 -10.821
30 1 1.56844 7.86048 1.57125 -10.7888
195 1 17.3111 7.86027 11.0037 -10.7822
32 1 4.7103 7.85826 1.57117 -10.7897
33 1 6.28043 6.28039 0.0059832 -10.7951
34 1 7.85635 7.85632 1.57113 -10.7919
35 1 9.43177 6.28264 0.00407597 -10.7878
36 1 11.0059 7.85832 1.5713 -10.7853
37 1 12.5799 6.28594 0.00228969 -10.7858
38 1 14.1525 7.86103 1.57135 -10.785
39 1 15.726 6.28825 0.00197245 -10.7873
40 1 17.2976 7.86233 1.57133 -10.7858
41 1 18.8697 6.28919 0.000848859 -10.7881
42 1 20.4409 7.86184 1.5713 -10.7878
194 1 14.1965 7.83021 10.9718 -10.7894
44 1 3.13978 9.43311 0.00136281 -10.7882
45 1 6.28266 9.43172 0.00409021 -10.7879
46 1 9.43081 9.43077 0.00591676 -10.7873
47 1 12.5793 9.43313 0.00235362 -10.7817
48 1 15.7257 9.43517 0.00157629 -10.7832
49 1 18.8706 9.43496 0.00107088 -10.7864
50 1 0.000462205 0.000436294 3.14236 -10.7924
51 1 1.56985 1.56981 4.71401 -10.7919
193 1 10.9573 7.84987 10.9539 -10.7702
53 1 4.71264 1.56641 4.71238 -10.7924
171 1 6.25642 9.40954 9.40998 -10.8083
55 1 7.85983 1.56754 4.71253 -10.7889
170 1 3.13538 9.43042 9.42934 -10.7859
57 1 11.007 1.57048 4.71296 -10.7875
169 1 0.00122771 9.43461 9.43156 -10.7857
59 1 14.1532 1.57323 4.71348 -10.7873
168 1 18.8746 6.28792 9.43041 -10.7862
61 1 17.2986 1.57413 4.71354 -10.7891
167 1 15.7395 6.2762 9.41967 -10.7935
63 1 20.4424 1.57299 4.7138 -10.7912
64 1 22.0117 3.14285 3.1421 -10.7921
65 1 1.56643 4.71261 4.71238 -10.7924
66 1 3.13869 3.13866 3.14094 -10.7943
67 1 4.70497 4.70494 4.70653 -10.7981
68 1 6.28502 3.13769 3.14051 -10.7915
69 1 7.85594 4.70629 4.70745 -10.7911
70 1 9.43314 3.13972 3.14112 -10.7882
71 1 11.0065 4.71069 4.70998 -10.7869
72 1 12.5801 3.14252 3.14176 -10.7875
73 1 14.1535 4.71435 4.71179 -10.7867
74 1 15.7255 3.14448 3.14208 -10.788
