ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
688
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
446 1 14.1323 11.0063 7.88656 -10.7918
2 1 1.5723 1.57258 1.57138 -10.7745
175 1 18.8654 9.43468 9.43455 -10.7742
4 1 4.7175 1.57255 1.57092 -10.7749
174 1 15.705 9.44205 9.44644 -10.784
6 1 7.86243 1.57264 1.57062 -10.7752
517 1 17.3018 11.0058 11.0069 -10.799
8 1 11.007 1.57277 1.57068 -10.7753
347 1 11.0065 11.0068 1.5687 -10.7788
10 1 14.1515 1.57286 1.57105 -10.7751
194 1 14.1486 7.86567 11.0022 -10.7918
12 1 17.296 1.57284 1.57145 -10.7748
173 1 12.5565 9.45196 9.45025 -10.295
14 1 20.4409 1.57272 1.57161 -10.7745
445 1 11.0011 11.0042 7.81698 -10.5597
16 1 1.57202 4.71756 1.57146 -10.7749
397 1 14.1488 11.0065 4.72121 -10.7722
18 1 4.71735 4.7175 1.57087 -10.7752
396 1 11.005 11.0062 4.70742 -10.792
20 1 7.86243 4.71775 1.57048 -10.7753
395 1 7.86136 11.0067 4.71438 -10.7789
22 1 11.007 4.71804 1.57056 -10.7753
444 1 7.86607 11.006 7.86102 -10.7825
24 1 14.1512 4.71825 1.5712 -10.775
443 1 4.71956 11.0069 7.86243 -10.7748
26 1 17.2957 4.7182 1.57175 -10.7747
394 1 4.7167 11.0069 4.71603 -10.7759
28 1 20.4405 4.71797 1.5719 -10.7746
193 1 11.0091 7.83428 11.0015 -10.5548
30 1 1.57173 7.86237 1.57161 -10.7753
512 1 1.57242 11.0067 11.0055 -10.7785
32 1 4.71695 7.86216 1.5707 -10.7758
187 1 14.1512 4.71844 11.0047 -10.7781
34 1 7.86164 7.86183 1.56976 -10.7766
186 1 11.0068 4.71365 11.0043 -10.7882
36 1 11.007 7.86254 1.57022 -10.7754
178 1 7.86298 1.57248 11.0055 -10.7752
38 1 14.1514 7.86264 1.57127 -10.7756
156 1 3.14561 3.14531 9.43342 -10.7751
40 1 17.2953 7.86298 1.57263 -10.7748
155 1 22.0139 3.14528 9.43354 -10.7752
42 1 20.4402 7.86276 1.57241 -10.7748
181 1 17.2963 1.57279 11.0059 -10.7754
185 1 7.86445 4.72008 11.0056 -10.7754
157 1 6.29076 3.14579 9.43345 -10.7752
158 1 9.43421 3.145 9.43231 -10.7773
159 1 12.5795 3.14545 9.43261 -10.7766
160 1 15.7239 3.1458 9.43332 -10.7763
161 1 18.8684 3.14572 9.43379 -10.7752
172 1 9.45765 9.4574 9.45084 -10.5569
51 1 1.57227 1.57252 4.71647 -10.7747
171 1 6.29756 9.43459 9.43237 -10.783
53 1 4.71752 1.57251 4.71624 -10.7749
188 1 17.2954 4.71926 11.0063 -10.775
55 1 7.86237 1.57262 4.71602 -10.7753
170 1 3.1457 9.43387 9.43248 -10.7757
57 1 11.0069 1.57276 4.71609 -10.7754
687 2 9.94949 10.9836 10.9953 -0.402538
59 1 14.1513 1.57297 4.71645 -10.7752
513 1 4.71137 11.0062 11.0049 -10.7909
61 1 17.2959 1.57294 4.71667 -10.7749
169 1 22.0132 9.43441 9.4334 -10.7759
63 1 20.4408 1.57268 4.7167 -10.7746
64 1 22.0133 3.14536 3.14427 -10.7744
65 1 1.57206 4.71786 4.71672 -10.7746
66 1 3.14491 3.14521 3.14393 -10.7746
67 1 4.71788 4.71814 4.71675 -10.7745
68 1 6.28993 3.14516 3.14346 -10.7752
69 1 7.86252 4.7181 4.71631 -10.7753
70 1 9.43467 3.14536 3.14335 -10.7753
71 1 11.0067 4.71847 4.71648 -10.7753
72 1 12.5791 3.14557 3.14366 -10.7753
73 1 14.1504 4.71902 4.7174 -10.7747
74 1 15.7234 3.14575 3.14418 -10.7749
75 1 17.2947 4.71922 4.71781 -10.7739
