ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
693
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
688 2 11.5871 9.83611 11.0069 -0.253476
2 1 1.57269 1.57327 1.57171 -10.7848
99 1 0.00101949 0.00167911 6.28883 -10.7834
4 1 4.71708 1.57315 1.57156 -10.784
692 3 11.008 10.4427 10.1721 0
6 1 7.86239 1.57317 1.57154 -10.783
193 1 11.008 7.78326 11.0069 -10.9725
8 1 11.008 1.5732 1.57154 -10.7827
191 1 4.70947 7.85969 11.0069 -10.7781
10 1 14.1536 1.57317 1.57154 -10.783
445 1 11.008 10.9916 7.7734 -10.3635
12 1 17.2989 1.57315 1.57156 -10.784
186 1 11.008 4.69787 11.0069 -10.7907
14 1 20.4433 1.57327 1.57171 -10.7848
52 1 3.14457 0.00170187 3.14354 -10.7845
16 1 1.57246 4.71748 1.57151 -10.7842
109 1 15.7272 0.00170184 6.28771 -10.7837
18 1 4.71589 4.71644 1.57072 -10.7848
62 1 18.8714 0.00170186 3.14354 -10.7845
20 1 7.86183 4.71647 1.57086 -10.7829
148 1 0.00101938 0.0016647 9.4342 -10.7829
22 1 11.008 4.71651 1.57087 -10.7824
153 1 15.7272 0.00145352 9.43391 -10.7821
24 1 14.1541 4.71647 1.57086 -10.7829
168 1 18.8745 6.28785 9.43345 -10.7817
26 1 17.3 4.71644 1.57072 -10.7848
196 1 20.445 7.86177 11.0069 -10.7816
28 1 20.4435 4.71748 1.57151 -10.7842
185 1 7.85941 4.71016 11.0069 -10.7774
30 1 1.57243 7.86287 1.57143 -10.7831
152 1 12.5816 0.00170173 9.43336 -10.7825
32 1 4.71577 7.8624 1.5707 -10.783
180 1 14.1546 1.57149 11.0069 -10.7814
34 1 7.86056 7.86127 1.56906 -10.7842
167 1 15.7352 6.28101 9.43082 -10.7833
36 1 11.008 7.8613 1.5694 -10.7822
166 1 12.5871 6.27565 9.42648 -10.78
38 1 14.1554 7.86127 1.56906 -10.7842
190 1 1.57091 7.86177 11.0069 -10.7816
40 1 17.3002 7.8624 1.5707 -10.783
165 1 9.42889 6.27565 9.42648 -10.78
42 1 20.4435 7.86287 1.57143 -10.7831
187 1 14.1565 4.71016 11.0069 -10.7774
164 1 6.28071 6.28101 9.43082 -10.7833
178 1 7.86136 1.57149 11.0069 -10.7814
163 1 3.14148 6.28785 9.43345 -10.7817
184 1 4.71388 4.71434 11.0069 -10.7811
176 1 1.57255 1.5731 11.0069 -10.7827
162 1 0.00101934 6.28916 9.43383 -10.7823
50 1 0.00101957 0.00169918 3.14394 -10.7845
51 1 1.57256 1.57313 4.71608 -10.784
175 1 18.8766 9.43399 9.43232 -10.7802
53 1 4.71623 1.57246 4.71521 -10.7843
54 1 6.28956 0.00177902 3.14338 -10.7834
55 1 7.86205 1.5727 4.71519 -10.7826
56 1 9.43513 0.00180971 3.14335 -10.7826
57 1 11.008 1.57278 4.71514 -10.7822
58 1 12.5808 0.00180971 3.14335 -10.7826
59 1 14.1539 1.5727 4.71519 -10.7826
60 1 15.7264 0.00177902 3.14338 -10.7834
61 1 17.2997 1.57246 4.71521 -10.7843
174 1 15.7384 9.42927 9.42992 -10.8039
63 1 20.4434 1.57313 4.71608 -10.784
64 1 0.00101955 3.14507 3.14358 -10.7845
65 1 1.57186 4.71671 4.71525 -10.7843
66 1 3.14382 3.14436 3.14289 -10.785
67 1 4.71346 4.71393 4.71247 -10.7864
68 1 6.28901 3.14417 3.14269 -10.7836
69 1 7.86094 4.71447 4.71302 -10.7826
70 1 9.43495 3.14433 3.14273 -10.7824
71 1 11.008 4.7148 4.71302 -10.7809
72 1 12.581 3.14433 3.14273 -10.7824
73 1 14.155 4.71447 4.71302 -10.7826
74 1 15.7269 3.14417 3.14269 -10.7836
75 1 17.3025 4.71393 4.71247 -10.7864
