ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
691
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
687 2 9.3877 10.9619 10.2164 -0.412596
2 1 1.57309 1.57221 1.5713 -10.7816
175 1 18.8733 9.43413 9.43205 -10.7789
4 1 4.71775 1.57186 1.57138 -10.7812
174 1 15.733 9.43215 9.4283 -10.7768
6 1 7.86308 1.57132 1.57098 -10.7809
173 1 12.6108 9.40222 9.39221 -10.7944
8 1 11.0088 1.57096 1.57035 -10.7809
172 1 9.46626 9.36155 9.25239 -12.3607
10 1 14.1544 1.57098 1.5699 -10.7813
171 1 6.2967 9.42599 9.42366 -10.7433
12 1 17.2994 1.57144 1.57006 -10.7819
170 1 3.14903 9.43622 9.43501 -10.7689
14 1 20.4433 1.57216 1.57077 -10.7817
516 1 14.1448 11.0037 10.9959 -10.8192
16 1 1.57352 4.71703 1.57159 -10.7807
690 2 8.64432 9.48286 10.9812 -0.408958
18 1 4.71775 4.7163 1.5715 -10.7809
396 1 11.0107 11.0064 4.70886 -10.7781
20 1 7.86315 4.71553 1.57083 -10.7805
395 1 7.86519 11.0064 4.71778 -10.7698
22 1 11.0091 4.71511 1.56967 -10.7806
31 1 3.14528 6.28927 0.000269386 -10.7803
24 1 14.155 4.71518 1.56883 -10.7815
154 1 18.8712 8.38383e-05 9.43297 -10.7806
26 1 17.2999 4.71598 1.56951 -10.7815
155 1 0.00161521 3.14507 9.43332 -10.7799
28 1 20.4437 4.71692 1.57075 -10.7809
101 1 3.1449 0.000658958 6.28766 -10.7814
30 1 1.57383 7.86202 1.57191 -10.7799
156 1 3.14529 3.14462 9.43342 -10.7796
32 1 4.71832 7.86181 1.57238 -10.7793
147 1 18.8742 9.434 6.28626 -10.7802
34 1 7.86343 7.86104 1.57153 -10.7795
146 1 15.7329 9.43247 6.28164 -10.7813
36 1 11.0089 7.86066 1.56932 -10.7799
145 1 12.5909 9.4295 6.27226 -10.7865
38 1 14.1552 7.86059 1.56808 -10.781
144 1 9.43886 9.43053 6.2902 -10.8133
40 1 17.2999 7.8613 1.56918 -10.7806
99 1 0.00114652 0.000636378 6.28799 -10.781
42 1 20.4438 7.86187 1.5707 -10.7803
195 1 17.3 7.86073 11.0046 -10.7764
143 1 6.29257 9.43465 6.28752 -10.7738
142 1 3.14704 9.43494 6.28879 -10.7767
141 1 0.00315285 9.43468 6.28825 -10.779
140 1 20.4456 7.86198 7.86037 -10.7795
50 1 0.00114775 0.000268157 3.14321 -10.7816
517 1 17.2986 11.006 11.0031 -10.7728
169 1 0.00317473 9.43506 9.43361 -10.7774
51 1 1.57328 1.57248 4.71561 -10.7812
168 1 18.873 6.28885 9.43268 -10.7791
53 1 4.71749 1.5715 4.71502 -10.7815
167 1 15.7304 6.28601 9.43164 -10.7783
55 1 7.86313 1.57054 4.71446 -10.781
166 1 12.5898 6.27509 9.42751 -10.7915
57 1 11.0094 1.56984 4.71377 -10.7812
165 1 9.44042 6.27076 9.42708 -10.7748
59 1 14.1556 1.56979 4.71344 -10.7822
164 1 6.28857 6.28147 9.43109 -10.785
61 1 17.3002 1.57116 4.71439 -10.7819
163 1 3.14685 6.28991 9.43447 -10.7758
63 1 20.4437 1.57232 4.71542 -10.7811
64 1 0.00165696 3.14458 3.14324 -10.7812
65 1 1.57368 4.71684 4.71568 -10.7807
66 1 3.14525 3.14403 3.14314 -10.7815
67 1 4.7167 4.71468 4.71394 -10.7822
68 1 6.2904 3.14333 3.14277 -10.7809
69 1 7.86322 4.71354 4.71341 -10.7805
70 1 9.43622 3.14249 3.14194 -10.7808
71 1 11.0105 4.71235 4.71172 -10.781
72 1 12.5824 3.14218 3.14108 -10.7813
73 1 14.1587 4.71161 4.71022 -10.7846
74 1 15.7284 3.14239 3.14092 -10.7825
