ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
685
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8628 9.43614 9.43614 -10.7738
2 1 1.57268 1.57268 1.57268 -10.7719
174 1 15.7022 9.44759 9.44759 -10.789
4 1 4.71805 1.57258 1.57258 -10.7723
173 1 12.5478 9.48581 9.48581 -10.3162
6 1 7.86281 1.5726 1.5726 -10.7729
172 1 9.46498 9.46498 9.46498 -10.3261
8 1 11.0071 1.5727 1.5727 -10.7733
171 1 6.29683 9.43434 9.43434 -10.7848
10 1 14.1513 1.57283 1.57283 -10.7732
170 1 3.14613 9.43454 9.43454 -10.7751
12 1 17.2958 1.57288 1.57288 -10.7726
169 1 22.0122 9.43498 9.43498 -10.7744
14 1 20.4409 1.57283 1.57283 -10.7721
518 1 20.4389 11.0068 11.0068 -10.7759
16 1 1.57258 4.71805 1.57258 -10.7723
517 1 17.2887 11.0064 11.0064 -10.8011
18 1 4.71826 4.71826 1.57253 -10.7723
445 1 11.0068 11.0068 7.83153 -10.5829
20 1 7.86304 4.71843 1.57251 -10.7729
396 1 11.0068 11.0068 4.71529 -10.7888
22 1 11.0071 4.7186 1.57261 -10.7733
147 1 18.8644 9.43668 6.29353 -10.7724
24 1 14.151 4.7187 1.57287 -10.7731
146 1 15.7183 9.43791 6.29744 -10.7739
26 1 17.2953 4.71868 1.57303 -10.7724
145 1 12.5795 9.43687 6.30077 -10.781
28 1 20.4406 4.7183 1.5728 -10.7723
144 1 9.43434 9.43434 6.29683 -10.7848
30 1 1.5726 7.86281 1.5726 -10.7729
143 1 6.29438 9.43718 6.29438 -10.7736
32 1 4.71843 7.86304 1.57251 -10.7729
142 1 3.14657 9.43546 6.29146 -10.7732
34 1 7.86282 7.86282 1.57235 -10.7738
141 1 22.0125 9.43537 6.29131 -10.773
36 1 11.0072 7.86337 1.57272 -10.7734
140 1 20.4381 7.86377 7.86377 -10.7729
38 1 14.1511 7.86324 1.57302 -10.7736
139 1 18.8649 6.29299 6.29299 -10.7709
40 1 17.2952 7.86321 1.57327 -10.7732
138 1 17.2873 7.86884 7.86884 -10.7682
42 1 20.4404 7.86301 1.57292 -10.7729
137 1 15.718 6.29636 6.29636 -10.7684
136 1 14.1363 7.87953 7.87953 -10.7675
135 1 12.5775 6.29485 6.29485 -10.7738
134 1 11.0097 7.87749 7.87749 -10.7797
133 1 9.43718 6.29438 6.29438 -10.7736
132 1 7.87462 7.87462 7.87462 -10.7694
131 1 6.29446 6.29446 6.29446 -10.7693
168 1 18.8644 6.29353 9.43668 -10.7724
51 1 1.57258 1.57258 4.71805 -10.7723
167 1 15.7183 6.29744 9.43791 -10.7739
53 1 4.71826 1.57253 4.71826 -10.7723
166 1 12.5795 6.30077 9.43687 -10.781
55 1 7.86304 1.57251 4.71843 -10.7729
165 1 9.43434 6.29683 9.43434 -10.7848
57 1 11.0071 1.57261 4.7186 -10.7733
164 1 6.29438 6.29438 9.43718 -10.7736
59 1 14.151 1.57287 4.7187 -10.7731
163 1 3.14657 6.29146 9.43546 -10.7732
61 1 17.2953 1.57303 4.71868 -10.7724
162 1 22.0125 6.29131 9.43537 -10.773
63 1 20.4406 1.5728 4.7183 -10.7723
64 1 22.0134 3.14561 3.14561 -10.772
65 1 1.57253 4.71826 4.71826 -10.7723
66 1 3.1456 3.1456 3.1456 -10.7719
67 1 4.71917 4.71917 4.71917 -10.7715
68 1 6.29064 3.14557 3.14557 -10.7726
69 1 7.8635 4.71915 4.71915 -10.7729
70 1 9.43507 3.14571 3.14571 -10.7732
71 1 11.0071 4.71944 4.71944 -10.7732
72 1 12.5791 3.14588 3.14588 -10.7733
73 1 14.1504 4.71971 4.71971 -10.7731
74 1 15.7232 3.14601 3.14601 -10.7728
75 1 17.2938 4.72006 4.72006 -10.7713
