ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
691
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
15 1 0.000106916 3.1422 0.00169351 -10.7881
2 1 1.57119 1.56926 1.57237 -10.789
175 1 18.8788 9.43134 9.43286 -10.7823
4 1 4.71598 1.56855 1.57126 -10.7871
445 1 10.9742 10.9858 7.83348 -10.8164
6 1 7.86147 1.56878 1.57178 -10.7849
174 1 15.7697 9.39692 9.3952 -10.8241
8 1 11.0067 1.5694 1.57316 -10.7843
173 1 12.6199 9.40423 9.42695 -10.6224
10 1 14.1517 1.57003 1.57459 -10.7845
172 1 9.29675 9.24977 9.31388 -10.8768
12 1 17.2966 1.5703 1.57517 -10.7858
171 1 6.25194 9.41128 9.41199 -10.799
14 1 20.4414 1.57008 1.57436 -10.7881
514 1 7.83978 10.9822 10.9491 -10.8022
16 1 1.57021 4.71324 1.57094 -10.7877
344 1 1.57059 11.0051 1.57198 -10.7855
18 1 4.71353 4.71129 1.56776 -10.7884
515 1 10.6692 10.8687 10.5287 -10.9667
20 1 7.86032 4.71183 1.56831 -10.785
345 1 4.71364 11.0049 1.56931 -10.785
22 1 11.0064 4.71267 1.57045 -10.784
516 1 14.3865 10.9806 10.9583 -10.4415
24 1 14.1519 4.71347 1.57275 -10.7842
195 1 17.3153 7.85136 11.0067 -10.7873
26 1 17.2972 4.71376 1.57403 -10.7859
27 1 18.8702 3.14222 0.00351747 -10.7874
28 1 20.4413 4.71388 1.57303 -10.7871
194 1 14.2031 7.83031 10.9726 -10.7982
30 1 1.57011 7.85892 1.57095 -10.786
158 1 9.43217 3.1356 9.43238 -10.7796
32 1 4.71324 7.85794 1.56769 -10.7859
350 1 20.4419 11.0053 1.57445 -10.7852
34 1 7.85899 7.85727 1.56499 -10.7861
393 1 1.5678 11.0048 4.71399 -10.7857
36 1 11.0062 7.85817 1.5692 -10.7823
37 1 12.5795 6.28655 0.000899143 -10.7828
38 1 14.1517 7.85917 1.57308 -10.783
39 1 15.7256 6.28652 0.00392491 -10.7851
40 1 17.2972 7.85945 1.57399 -10.7844
157 1 6.28286 3.13263 9.43159 -10.7863
42 1 20.4414 7.85933 1.57327 -10.7855
156 1 3.13961 3.13737 9.43315 -10.7865
155 1 22.0125 3.13987 9.43427 -10.786
399 1 20.4408 11.0051 4.71621 -10.7848
448 1 20.443 11.0053 7.85994 -10.7835
47 1 12.5798 9.43318 0.0019415 -10.7805
48 1 15.7258 9.43306 0.00472929 -10.7828
49 1 18.8711 9.43246 0.00417161 -10.785
170 1 3.13171 9.42935 9.42967 -10.7859
51 1 1.5698 1.56779 4.71576 -10.7884
193 1 10.982 7.8483 10.9858 -10.6956
53 1 4.71358 1.56552 4.71394 -10.7885
169 1 22.0119 9.43196 9.4337 -10.7847
55 1 7.86052 1.5658 4.71502 -10.7849
192 1 7.80864 7.81312 10.9944 -10.8234
57 1 11.0064 1.56693 4.71659 -10.7839
190 1 1.56663 7.85711 11.0062 -10.7856
59 1 14.1514 1.56806 4.71802 -10.7837
168 1 18.8756 6.2818 9.43229 -10.7863
61 1 17.2961 1.56865 4.71815 -10.7851
167 1 15.7406 6.26728 9.42139 -10.7968
63 1 20.4409 1.56863 4.71704 -10.7877
64 1 22.0122 3.14042 3.14364 -10.7887
65 1 1.56713 4.71042 4.71298 -10.7895
66 1 3.14049 3.13818 3.14075 -10.7899
67 1 4.70633 4.70404 4.70609 -10.7942
68 1 6.28663 3.13768 3.14034 -10.7871
69 1 7.85689 4.70543 4.70801 -10.787
70 1 9.43339 3.13874 3.14199 -10.7845
71 1 11.006 4.70833 4.71174 -10.7838
72 1 12.5791 3.13991 3.14401 -10.7843
73 1 14.1525 4.71024 4.71424 -10.7844
74 1 15.7242 3.14071 3.14525 -10.7849
75 1 17.2979 4.71102 4.71469 -10.7869
