ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
693
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00162371 0.0012239 0.002224 -10.7965
2 1 1.57041 1.57211 1.57148 -10.7958
3 1 3.14378 0.000268902 0.00020012 -10.7946
4 1 4.71438 1.57089 1.57008 -10.7933
175 1 18.8717 9.43843 9.43351 -10.7739
6 1 7.86034 1.5707 1.57037 -10.7904
174 1 15.7479 9.41971 9.40135 -10.7838
8 1 11.0066 1.57119 1.57168 -10.7897
194 1 14.1876 7.84264 10.949 -10.7158
10 1 14.1528 1.57199 1.57336 -10.7901
173 1 12.5856 9.40928 9.35604 -10.3957
12 1 17.2985 1.57256 1.57439 -10.7921
193 1 10.9994 7.80284 10.9961 -10.4836
14 1 20.4426 1.57277 1.57396 -10.795
192 1 7.772 7.76814 11.0064 -10.8576
16 1 1.57052 4.71697 1.57197 -10.7921
17 1 3.14185 3.14242 0.000915604 -10.7948
18 1 4.71192 4.71356 1.56894 -10.794
514 1 7.8181 10.991 10.9134 -10.785
20 1 7.85904 4.71314 1.56906 -10.7898
190 1 1.56288 7.86081 11.006 -10.7857
22 1 11.0063 4.71368 1.57071 -10.7885
443 1 4.71557 11.0068 7.85672 -10.7518
24 1 14.1533 4.71464 1.57317 -10.7895
189 1 20.4408 4.7162 11.0062 -10.7875
26 1 17.3001 4.71549 1.57529 -10.7924
27 1 18.8735 3.14279 0.00584734 -10.795
28 1 20.4431 4.71722 1.57418 -10.792
29 1 0.00176386 6.28977 0.00261087 -10.7907
30 1 1.5719 7.86282 1.57199 -10.7888
188 1 17.3028 4.71244 11.0043 -10.7837
32 1 4.7145 7.86245 1.57067 -10.7865
33 1 6.28497 6.28584 0.00128959 -10.792
34 1 7.85842 7.8599 1.56763 -10.7891
35 1 9.43279 6.28582 0.000674937 -10.7871
36 1 11.0057 7.86018 1.56826 -10.7849
37 1 12.58 6.28601 0.0029647 -10.7871
38 1 14.1539 7.86069 1.57093 -10.7886
39 1 15.729 6.28631 0.0075135 -10.7924
40 1 17.3002 7.86217 1.57372 -10.7888
187 1 14.1548 4.7111 11.0059 -10.766
42 1 20.4439 7.86276 1.57355 -10.7895
184 1 4.69963 4.70224 11.0051 -10.792
183 1 1.56367 4.71323 11.0058 -10.7899
52 1 3.14115 0.00106106 3.14058 -10.7952
444 1 7.91901 11.005 7.91911 -10.7673
23 1 12.5799 3.14182 0.00297649 -10.7897
48 1 15.7285 9.43485 0.00342187 -10.7867
181 1 17.2993 1.57316 11.0061 -10.7873
50 1 22.0129 0.00208431 3.14295 -10.7954
51 1 1.56768 1.5722 4.71343 -10.7945
172 1 9.28147 9.09304 9.35057 -10.8011
53 1 4.71081 1.56915 4.71073 -10.7949
171 1 6.25031 9.40049 9.41193 -10.791
55 1 7.859 1.56935 4.71161 -10.7902
56 1 9.43353 0.000700768 3.14128 -10.7897
57 1 11.0065 1.57085 4.71314 -10.7888
58 1 12.5797 0.00143018 3.14272 -10.7894
59 1 14.1524 1.57249 4.71494 -10.7888
60 1 15.7253 0.00220506 3.14399 -10.7904
61 1 17.2972 1.57371 4.71584 -10.7904
170 1 3.13092 9.43251 9.42872 -10.7837
63 1 20.4408 1.57377 4.71525 -10.7933
64 1 22.0118 3.14463 3.14323 -10.794
65 1 1.5653 4.71488 4.71234 -10.7937
66 1 3.13841 3.14139 3.13955 -10.796
67 1 4.70254 4.7059 4.70334 -10.8002
68 1 6.28486 3.14021 3.1389 -10.7924
69 1 7.85514 4.70669 4.70562 -10.7911
70 1 9.43276 3.14095 3.1404 -10.7893
71 1 11.0061 4.71021 4.70892 -10.7871
72 1 12.5797 3.14242 3.14239 -10.789
73 1 14.1545 4.71251 4.71115 -10.7898
74 1 15.7259 3.14348 3.14402 -10.7906
75 1 17.2994 4.71534 4.71383 -10.7914
