ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
697
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00181155 0.00180946 0.000883031 -10.7981
2 1 1.56977 1.5703 1.5701 -10.7993
515 1 10.6014 10.5687 10.5589 -11.3169
4 1 4.71377 1.568 1.5697 -10.797
175 1 18.8863 9.43426 9.42823 -10.7874
6 1 7.86094 1.56894 1.57021 -10.7931
174 1 15.7689 9.41723 9.40745 -10.8089
8 1 11.0083 1.57144 1.57108 -10.7918
173 1 12.6552 9.40225 9.42005 -10.6726
10 1 14.1547 1.57399 1.57179 -10.7918
172 1 9.19787 9.17767 9.18777 -10.9318
12 1 17.2998 1.575 1.5719 -10.7939
13 1 18.8735 0.00413183 0.00191394 -10.7961
14 1 20.443 1.57386 1.57138 -10.7973
15 1 22.013 3.14422 0.000716679 -10.7971
16 1 1.56817 4.7149 1.56999 -10.7964
17 1 3.13922 3.13966 0.000409981 -10.7993
18 1 4.70917 4.70958 1.56779 -10.7997
447 1 17.3209 11.0049 7.84421 -10.7909
20 1 7.85894 4.71038 1.56923 -10.7934
446 1 14.1696 11.0059 7.84923 -10.7533
22 1 11.0079 4.71331 1.57126 -10.7909
445 1 10.9779 10.9692 7.84782 -10.7552
24 1 14.1543 4.7166 1.57253 -10.7902
442 1 1.57384 11.0066 7.85684 -10.7861
26 1 17.2995 4.71787 1.57269 -10.7925
27 1 18.8721 3.14559 0.00214917 -10.7952
28 1 20.4418 4.71776 1.57147 -10.7941
23 1 12.5817 3.14322 0.00221355 -10.7912
30 1 1.56987 7.86197 1.57054 -10.7918
514 1 7.84799 10.9298 10.9484 -10.769
32 1 4.71151 7.85999 1.56934 -10.7917
33 1 6.28191 6.28199 0.00437248 -10.7978
34 1 7.85782 7.85772 1.56998 -10.7932
35 1 9.43315 6.28377 0.00470028 -10.7902
36 1 11.0066 7.85995 1.5735 -10.7852
37 1 12.5812 6.28695 0.00481141 -10.788
38 1 14.1535 7.86252 1.57396 -10.7864
39 1 15.7282 6.2889 0.00510519 -10.7908
40 1 17.2991 7.86364 1.57269 -10.7882
41 1 18.8717 6.29035 0.00236341 -10.7915
42 1 20.4426 7.86305 1.57172 -10.7911
25 1 15.7276 3.14529 0.00248708 -10.7922
29 1 22.0131 6.28949 0.000893643 -10.7932
45 1 6.28552 9.43382 0.00342175 -10.7879
46 1 9.43303 9.43255 0.00686436 -10.7852
47 1 12.5807 9.43429 0.00533885 -10.7822
48 1 15.7275 9.43622 0.00386375 -10.7847
19 1 6.28557 3.13851 0.00117912 -10.7956
50 1 0.00137652 0.00174809 3.14149 -10.7979
51 1 1.56917 1.57029 4.71251 -10.7973
171 1 6.26854 9.39544 9.39733 -10.8162
53 1 4.71069 1.56473 4.70941 -10.799
170 1 3.13828 9.42864 9.42717 -10.7827
55 1 7.8595 1.56693 4.70997 -10.7937
513 1 4.71348 10.9964 10.9961 -10.7549
57 1 11.0081 1.57133 4.71137 -10.7916
169 1 0.00397884 9.43432 9.43087 -10.7878
59 1 14.1549 1.57508 4.71272 -10.7913
168 1 18.8778 6.28719 9.43053 -10.7893
61 1 17.3005 1.57622 4.71298 -10.7936
167 1 15.7463 6.2714 9.41689 -10.799
63 1 20.4436 1.57447 4.71303 -10.7963
64 1 22.0117 3.14362 3.14095 -10.7976
65 1 1.56425 4.71198 4.70989 -10.7985
66 1 3.13639 3.13713 3.13725 -10.8015
67 1 4.69723 4.69776 4.69762 -10.8092
68 1 6.28413 3.13633 3.13715 -10.7968
69 1 7.8547 4.70187 4.70163 -10.7969
70 1 9.43399 3.13936 3.13914 -10.7925
71 1 11.0084 4.70906 4.7074 -10.7907
72 1 12.5818 3.14326 3.14118 -10.7914
73 1 14.1562 4.71419 4.71053 -10.7912
74 1 15.7275 3.14571 3.14203 -10.7923
