ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
695
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
52 1 3.14513 0.00205714 3.14254 -10.7884
2 1 1.57359 1.57337 1.57145 -10.7884
694 3 10.9828 10.4396 10.1802 0
4 1 4.71818 1.57385 1.57129 -10.7871
60 1 15.7289 0.00374131 3.1433 -10.786
6 1 7.86423 1.57488 1.57165 -10.7851
444 1 7.82884 11.0064 7.83508 -10.7612
8 1 11.0101 1.57554 1.57197 -10.7845
175 1 18.8867 9.43376 9.4325 -10.788
10 1 14.1557 1.57532 1.57208 -10.785
174 1 15.7678 9.42433 9.42561 -10.79
12 1 17.301 1.57429 1.57197 -10.7866
173 1 12.6914 9.35988 9.36355 -10.5579
14 1 20.4447 1.57357 1.57197 -10.7881
15 1 0.00245392 3.14561 0.000600618 -10.788
16 1 1.57366 4.71768 1.57115 -10.7873
99 1 0.00185429 0.000913041 6.2884 -10.7866
18 1 4.71733 4.71705 1.5703 -10.7873
50 1 0.00198942 0.0014833 3.14352 -10.7879
20 1 7.86383 4.71799 1.57137 -10.7844
1 1 0.00227948 0.00177477 0.000519091 -10.7884
22 1 11.0101 4.71877 1.57215 -10.7834
27 1 18.8734 3.14571 0.00109109 -10.7872
24 1 14.156 4.71857 1.57222 -10.7842
29 1 0.00307519 6.2909 0.000687709 -10.7862
26 1 17.3018 4.71783 1.57164 -10.7868
62 1 18.8733 0.00228287 3.14349 -10.7874
28 1 20.4453 4.71791 1.57169 -10.7869
101 1 3.1443 0.00120545 6.28731 -10.7873
30 1 1.57429 7.86364 1.57134 -10.7852
111 1 18.8735 0.00161252 6.28824 -10.7861
32 1 4.71762 7.86331 1.57027 -10.7848
33 1 6.29045 6.29018 0.00063635 -10.7857
34 1 7.86286 7.863 1.56989 -10.7843
149 1 3.14397 0.000574418 9.43379 -10.7863
36 1 11.0099 7.86339 1.5717 -10.7814
150 1 6.28852 0.0020929 9.43332 -10.7864
38 1 14.1569 7.86327 1.57118 -10.784
446 1 14.1835 11.005 7.83775 -10.7573
40 1 17.3025 7.86341 1.57177 -10.7852
192 1 7.81111 7.80961 11.0053 -10.7229
42 1 20.4457 7.8637 1.57185 -10.7853
163 1 3.13652 6.28316 9.432 -10.7884
152 1 12.5844 0.005648 9.43331 -10.7845
45 1 6.29097 9.43691 8.97512e-05 -10.7831
41 1 18.874 6.2907 0.00119033 -10.7859
148 1 0.00179771 0.000450706 9.43424 -10.7859
162 1 0.00239716 6.28732 9.43356 -10.787
49 1 18.8744 9.43658 0.00115122 -10.7848
172 1 9.29858 9.33251 9.2965 -11.0846
51 1 1.5728 1.57225 4.71479 -10.7879
109 1 15.73 0.00348184 6.28725 -10.7864
53 1 4.71624 1.57218 4.71335 -10.7887
54 1 6.2907 0.00348607 3.14245 -10.7865
55 1 7.86348 1.57443 4.71419 -10.7851
56 1 9.43712 0.0045383 3.14274 -10.7851
57 1 11.0104 1.57572 4.71488 -10.7843
58 1 12.5833 0.00465 3.14303 -10.7849
59 1 14.1564 1.57527 4.71507 -10.7849
154 1 18.8737 0.00102501 9.43432 -10.785
61 1 17.302 1.57327 4.7149 -10.7875
171 1 6.25451 9.40757 9.4154 -10.8057
63 1 20.4449 1.57273 4.71538 -10.7874
64 1 0.0019718 3.14484 3.14283 -10.7881
65 1 1.57175 4.71557 4.71334 -10.7885
66 1 3.14424 3.14395 3.14148 -10.7888
67 1 4.71254 4.71219 4.70951 -10.7913
68 1 6.29028 3.14502 3.14185 -10.7862
69 1 7.86229 4.71507 4.71199 -10.7836
70 1 9.43711 3.14645 3.14298 -10.7837
71 1 11.0104 4.71722 4.71415 -10.78
72 1 12.5832 3.14684 3.14339 -10.7838
73 1 14.1576 4.71673 4.71348 -10.7836
74 1 15.7291 3.14592 3.14302 -10.7859
