ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
691
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
516 1 14.2444 11.0044 10.9964 -10.4347
2 1 1.57248 1.57241 1.56986 -10.7814
690 3 11.5312 10.486 11.0048 0
4 1 4.71722 1.57273 1.5702 -10.7807
56 1 9.43445 0.000250394 3.14245 -10.7799
6 1 7.86214 1.57271 1.57059 -10.7801
54 1 6.28934 0.000587738 3.1421 -10.7805
8 1 11.007 1.57237 1.57074 -10.7799
687 2 11.035 10.417 9.86517 -0.261289
10 1 14.152 1.57196 1.57052 -10.7801
175 1 18.8799 9.43113 9.4303 -10.7861
12 1 17.2971 1.57171 1.5701 -10.7809
101 1 3.14377 0.000650733 6.28631 -10.7815
14 1 20.442 1.5719 1.56982 -10.7815
448 1 20.4449 11.0067 7.85764 -10.7827
16 1 1.57271 4.717 1.56952 -10.7809
447 1 17.308 11.0064 7.85593 -10.7833
18 1 4.71741 4.71734 1.56991 -10.7802
446 1 14.1723 11.0068 7.85568 -10.7617
20 1 7.86236 4.71752 1.57056 -10.7793
399 1 20.4426 11.0069 4.71282 -10.7808
22 1 11.0071 4.71723 1.57076 -10.779
397 1 14.1539 11.0068 4.71443 -10.7749
24 1 14.1521 4.71675 1.57029 -10.7795
149 1 3.14346 0.000735362 9.43204 -10.7811
26 1 17.2976 4.71629 1.56948 -10.7809
349 1 17.2971 11.0068 1.56928 -10.7794
28 1 20.4422 4.71662 1.56941 -10.7811
160 1 15.7283 3.13984 9.43104 -10.7817
30 1 1.57257 7.86193 1.56924 -10.7804
517 1 17.319 11.006 11.0054 -10.7998
32 1 4.71723 7.86217 1.56947 -10.7796
159 1 12.5824 3.13772 9.4304 -10.7819
34 1 7.86221 7.86234 1.57034 -10.7784
158 1 9.43281 3.13974 9.43053 -10.7808
36 1 11.0071 7.86239 1.57106 -10.7772
157 1 6.28744 3.14273 9.43137 -10.7808
38 1 14.1524 7.86166 1.56971 -10.7793
156 1 3.14379 3.14381 9.43206 -10.7807
40 1 17.2975 7.86167 1.56919 -10.7799
155 1 0.000742033 3.14343 9.43212 -10.781
42 1 20.4421 7.86174 1.56917 -10.7804
350 1 20.4417 11.0069 1.56914 -10.7802
161 1 18.8718 3.1422 9.43187 -10.7812
165 1 9.4311 6.28091 9.42894 -10.793
166 1 12.587 6.27493 9.42756 -10.796
151 1 9.43319 0.000658365 9.43117 -10.782
150 1 6.28755 0.00116234 9.43156 -10.7815
167 1 15.7338 6.28051 9.42944 -10.7824
162 1 0.00117036 6.28746 9.43195 -10.7814
51 1 1.57225 1.57215 4.71393 -10.7815
52 1 3.14435 0.000522838 3.14179 -10.7814
53 1 4.71656 1.57251 4.71386 -10.7812
174 1 15.7559 9.42207 9.42396 -10.8006
55 1 7.86176 1.57255 4.71418 -10.7801
173 1 12.6621 9.36292 9.38803 -10.7184
57 1 11.0071 1.57204 4.71436 -10.7796
398 1 17.2995 11.0068 4.7126 -10.7795
59 1 14.1525 1.57133 4.71398 -10.7802
164 1 6.28464 6.28504 9.4305 -10.7801
61 1 17.298 1.57087 4.71353 -10.7816
172 1 9.37588 9.38751 9.41813 -10.7014
63 1 20.4423 1.57153 4.71383 -10.7816
64 1 0.000525378 3.14407 3.14143 -10.7816
65 1 1.57236 4.716 4.71326 -10.7818
66 1 3.1447 3.14453 3.1416 -10.7812
67 1 4.71625 4.71613 4.71325 -10.7812
68 1 6.28962 3.14493 3.14213 -10.7801
69 1 7.86183 4.71689 4.71421 -10.7789
70 1 9.43463 3.14487 3.14257 -10.7794
71 1 11.0071 4.71659 4.71463 -10.7777
72 1 12.5796 3.14435 3.14241 -10.7794
73 1 14.1531 4.71535 4.71333 -10.7795
74 1 15.725 3.14367 3.14168 -10.7805
75 1 17.2998 4.71402 4.71187 -10.7828
