ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
690
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8784 9.43019 9.432 -10.7835
2 1 1.57272 1.56889 1.57125 -10.7859
195 1 17.3089 7.85733 11.0067 -10.7805
4 1 4.71711 1.56851 1.57063 -10.785
445 1 10.9882 11.0011 7.83454 -10.8297
6 1 7.86243 1.56894 1.57143 -10.7834
194 1 14.1944 7.82971 10.9684 -10.8074
8 1 11.0076 1.56977 1.57269 -10.7825
193 1 10.9807 7.86974 10.9863 -10.6764
10 1 14.1528 1.57037 1.57346 -10.7827
348 1 14.1542 11.0048 1.57414 -10.7814
12 1 17.2983 1.57011 1.57362 -10.7837
347 1 11.0071 11.0042 1.57093 -10.7827
14 1 20.4431 1.56954 1.57275 -10.7853
346 1 7.85997 11.004 1.56771 -10.7843
16 1 1.57208 4.71294 1.56969 -10.7847
448 1 20.4447 11.0037 7.85914 -10.7837
18 1 4.71555 4.71159 1.56811 -10.7853
513 1 4.70906 11.0035 11 -10.7745
20 1 7.86119 4.71206 1.5684 -10.7831
447 1 17.3057 11.003 7.85647 -10.783
22 1 11.0071 4.71328 1.57013 -10.7819
23 1 12.5801 3.14251 0.000440277 -10.7823
24 1 14.1528 4.71388 1.57188 -10.7819
25 1 15.726 3.14233 0.00155799 -10.7831
26 1 17.2987 4.71359 1.57253 -10.7837
27 1 18.8718 3.14182 0.00144596 -10.785
28 1 20.4427 4.71364 1.57151 -10.7839
192 1 7.82254 7.82335 10.9818 -10.8095
30 1 1.57196 7.85813 1.56905 -10.7832
158 1 9.43482 3.13525 9.43161 -10.7814
32 1 4.7151 7.85715 1.56707 -10.7845
446 1 14.1571 11.0014 7.85078 -10.768
34 1 7.86023 7.85722 1.5663 -10.7844
444 1 7.83705 11.0003 7.83278 -10.7978
36 1 11.0069 7.85832 1.5692 -10.7817
393 1 1.57019 11.0034 4.7129 -10.7834
38 1 14.1532 7.85918 1.57229 -10.7822
39 1 15.7271 6.28613 0.00231194 -10.7833
40 1 17.2991 7.85903 1.57234 -10.7829
41 1 18.8719 6.28657 0.000629533 -10.7832
42 1 20.4428 7.85883 1.57113 -10.7829
157 1 6.28581 3.13442 9.43062 -10.7836
443 1 4.70438 11.0031 7.8498 -10.7843
442 1 1.56891 11.0036 7.85732 -10.7845
399 1 20.4425 11.0042 4.71486 -10.7835
47 1 12.5814 9.43227 0.00214569 -10.7809
48 1 15.7283 9.43222 0.00301407 -10.7819
49 1 18.8725 9.43224 0.00121449 -10.7827
174 1 15.7527 9.4167 9.41216 -10.8034
51 1 1.57175 1.5673 4.71514 -10.7854
189 1 20.4445 4.71213 11.0057 -10.7825
53 1 4.71573 1.56617 4.71407 -10.7854
173 1 12.6047 9.40704 9.41817 -10.6737
55 1 7.86173 1.56661 4.71497 -10.7831
188 1 17.3032 4.7111 11.0055 -10.7802
57 1 11.0078 1.56789 4.7164 -10.7823
172 1 9.33975 9.34261 9.35338 -10.8346
59 1 14.1532 1.56845 4.7169 -10.7822
171 1 6.26209 9.42329 9.41796 -10.7906
61 1 17.2981 1.56853 4.71686 -10.7833
170 1 3.13649 9.42932 9.42817 -10.7849
63 1 20.4425 1.56829 4.71621 -10.7851
64 1 0.000131622 3.14036 3.14292 -10.7852
65 1 1.57016 4.71083 4.71304 -10.7855
66 1 3.14293 3.13874 3.14097 -10.7862
67 1 4.71162 4.70744 4.70917 -10.7881
68 1 6.28821 3.13846 3.14071 -10.7845
69 1 7.85887 4.70829 4.70979 -10.7842
70 1 9.43436 3.13962 3.14209 -10.7825
71 1 11.0068 4.71037 4.71192 -10.7818
72 1 12.5802 3.14087 3.14353 -10.7821
73 1 14.1537 4.71222 4.7141 -10.7814
74 1 15.7255 3.14119 3.14424 -10.7825
75 1 17.2994 4.71202 4.71393 -10.7844
