ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
688
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
196 1 20.4422 7.86321 11.0067 -10.7764
2 1 1.57357 1.57358 1.5723 -10.7767
175 1 18.8705 9.43524 9.43409 -10.7779
4 1 4.71837 1.57357 1.57225 -10.7769
50 1 0.00114075 0.00114284 3.14485 -10.7766
6 1 7.86323 1.57358 1.57222 -10.7769
54 1 6.29077 0.0011427 3.14469 -10.7769
8 1 11.0081 1.57358 1.57221 -10.777
192 1 7.88085 7.88087 11.0067 -10.7802
10 1 14.1529 1.57358 1.57222 -10.7769
188 1 17.2967 4.71946 11.0067 -10.7759
12 1 17.2978 1.57357 1.57225 -10.7769
56 1 9.43565 0.00114269 3.14465 -10.777
14 1 20.4426 1.57358 1.5723 -10.7767
58 1 12.5805 0.00114276 3.14465 -10.777
16 1 1.57357 4.71838 1.57225 -10.7769
155 1 0.0011392 3.14621 9.43445 -10.7766
18 1 4.71843 4.71844 1.57231 -10.7768
154 1 18.87 0.00114279 9.43445 -10.7766
20 1 7.86328 4.71845 1.57227 -10.7769
153 1 15.7252 0.00114274 9.43444 -10.7765
22 1 11.0081 4.71846 1.57224 -10.7769
152 1 12.5807 0.00114265 9.43426 -10.7774
24 1 14.1529 4.71845 1.57226 -10.7769
166 1 12.5814 6.29019 9.43277 -10.7859
26 1 17.2977 4.71843 1.57231 -10.7768
165 1 9.43475 6.29023 9.4328 -10.7858
28 1 20.4426 4.71837 1.57225 -10.7769
60 1 15.7254 0.00114284 3.14469 -10.7769
30 1 1.57358 7.86323 1.57222 -10.7769
164 1 6.29455 6.29455 9.4369 -10.7729
32 1 4.71844 7.86329 1.57227 -10.7769
163 1 3.14715 6.29145 9.43475 -10.776
34 1 7.863 7.86301 1.57218 -10.7773
162 1 0.00113484 6.29095 9.43444 -10.7765
36 1 11.0081 7.86331 1.57237 -10.7767
161 1 18.8698 3.1464 9.43451 -10.7765
38 1 14.1532 7.863 1.57218 -10.7773
160 1 15.7247 3.14715 9.43475 -10.776
40 1 17.2977 7.86329 1.57226 -10.7769
101 1 3.14614 0.00114276 6.28983 -10.7765
42 1 20.4426 7.86323 1.57222 -10.7769
159 1 12.5809 3.14562 9.43409 -10.7779
158 1 9.43523 3.14563 9.43409 -10.7779
157 1 6.29145 3.14716 9.43475 -10.776
156 1 3.1464 3.1464 9.43451 -10.7765
103 1 6.29072 0.00114268 6.28953 -10.7771
149 1 3.14621 0.00114274 9.43445 -10.7766
151 1 9.43545 0.00114264 9.43426 -10.7774
174 1 15.7259 9.43475 9.43279 -10.7859
51 1 1.57363 1.57363 4.71738 -10.7766
52 1 3.14596 0.00114277 3.1448 -10.7768
53 1 4.71838 1.57364 4.71722 -10.7769
173 1 12.5799 9.43616 9.43164 -10.492
55 1 7.8632 1.57361 4.71709 -10.777
172 1 9.43633 9.43642 9.43193 -10.4932
57 1 11.0081 1.57359 4.71708 -10.777
171 1 6.29017 9.43474 9.43278 -10.7859
59 1 14.153 1.5736 4.71709 -10.777
170 1 3.1456 9.43523 9.43408 -10.7779
61 1 17.2978 1.57363 4.71722 -10.7769
62 1 18.8702 0.00114287 3.1448 -10.7768
63 1 20.4426 1.57363 4.71737 -10.7766
64 1 0.00114015 3.14596 3.1448 -10.7768
65 1 1.57363 4.71838 4.71722 -10.7769
66 1 3.14605 3.14606 3.14484 -10.7767
67 1 4.71864 4.71864 4.71746 -10.7767
68 1 6.29081 3.14604 3.14471 -10.7769
69 1 7.86327 4.71854 4.71715 -10.7771
70 1 9.43568 3.14605 3.14468 -10.777
71 1 11.0081 4.71859 4.71718 -10.7768
72 1 12.5805 3.14605 3.14468 -10.777
73 1 14.1529 4.71853 4.71715 -10.7771
74 1 15.7254 3.14604 3.14471 -10.7769
