ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
688
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
447 1 17.3001 11.0055 7.86102 -10.7784
2 1 1.57348 1.57125 1.57217 -10.7789
175 1 18.8723 9.43224 9.43362 -10.7797
4 1 4.71831 1.5713 1.57216 -10.7786
349 1 17.298 11.0058 1.57206 -10.7782
6 1 7.86325 1.57132 1.57215 -10.7784
174 1 15.7309 9.43048 9.43241 -10.7801
8 1 11.0082 1.5713 1.5721 -10.7784
173 1 12.5912 9.42455 9.42769 -10.7822
10 1 14.1531 1.57125 1.57203 -10.7785
172 1 9.4332 9.37996 9.41382 -11.5289
12 1 17.298 1.5712 1.57205 -10.7788
171 1 6.2863 9.42944 9.43188 -10.7715
14 1 20.4427 1.57121 1.57215 -10.7789
448 1 20.4432 11.0056 7.86134 -10.7787
16 1 1.57353 4.71598 1.57227 -10.7787
446 1 14.1574 11.0051 7.86024 -10.7776
18 1 4.71834 4.71601 1.57227 -10.7785
27 1 18.8704 3.14354 4.58385e-10 -10.7788
20 1 7.86331 4.71607 1.57235 -10.7781
444 1 7.85848 11.0057 7.85901 -10.7443
22 1 11.0082 4.71604 1.57228 -10.7781
196 1 20.4432 7.85997 11.0069 -10.7789
24 1 14.1532 4.71597 1.57211 -10.7783
194 1 14.1566 7.8573 11.007 -10.7772
26 1 17.2981 4.71592 1.57209 -10.7786
443 1 4.71622 11.0058 7.86188 -10.7761
28 1 20.4428 4.71595 1.5722 -10.7787
442 1 1.57265 11.0057 7.86149 -10.7783
30 1 1.57356 7.86086 1.57235 -10.7784
155 1 0.00112655 3.14324 9.43434 -10.7787
32 1 4.71838 7.86089 1.57241 -10.7781
156 1 3.14539 3.14312 9.43437 -10.7786
34 1 7.8634 7.861 1.5726 -10.7776
157 1 6.28999 3.14254 9.43437 -10.7786
36 1 11.0082 7.86097 1.57251 -10.7775
158 1 9.43541 3.14039 9.4341 -10.7812
38 1 14.1531 7.86086 1.57212 -10.778
147 1 18.8712 9.43296 6.28877 -10.7786
40 1 17.298 7.86082 1.5721 -10.7783
399 1 20.443 11.0057 4.71661 -10.7784
42 1 20.4428 7.86083 1.57223 -10.7785
146 1 15.7273 9.43261 6.28828 -10.7783
145 1 12.5826 9.43263 6.288 -10.7772
144 1 9.43612 9.43429 6.29142 -10.7762
143 1 6.28927 9.4327 6.28837 -10.7776
142 1 3.14517 9.43308 6.289 -10.778
398 1 17.2987 11.0057 4.7164 -10.7782
49 1 18.8703 9.43328 7.72801e-06 -10.7783
170 1 3.1428 9.43169 9.43333 -10.779
51 1 1.57338 1.57122 4.71674 -10.7789
169 1 0.0006614 9.43258 9.43391 -10.7793
53 1 4.71787 1.57119 4.71645 -10.7791
168 1 18.8713 6.28745 9.43413 -10.7788
55 1 7.86308 1.57129 4.71649 -10.7785
167 1 15.7275 6.2865 9.43396 -10.7786
57 1 11.0083 1.57125 4.71645 -10.7785
166 1 12.5831 6.28355 9.4333 -10.7787
59 1 14.1536 1.57111 4.71634 -10.7789
165 1 9.43468 6.27457 9.43324 -10.7886
61 1 17.2984 1.57115 4.71651 -10.779
164 1 6.28956 6.28607 9.43465 -10.7771
63 1 20.4429 1.57117 4.71673 -10.7789
64 1 0.0011771 3.14351 3.14441 -10.7789
65 1 1.57333 4.7157 4.71665 -10.7789
66 1 3.14573 3.14352 3.14433 -10.7789
67 1 4.71773 4.71543 4.71636 -10.779
68 1 6.29072 3.14362 3.14437 -10.7784
69 1 7.86319 4.71574 4.71666 -10.7779
70 1 9.43574 3.14361 3.14439 -10.7782
71 1 11.0084 4.71565 4.71661 -10.7778
72 1 12.5808 3.14356 3.14427 -10.7784
73 1 14.1538 4.71532 4.71618 -10.7788
74 1 15.7258 3.14343 3.14416 -10.7788
75 1 17.2986 4.71549 4.71635 -10.779
