ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
692
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8754 9.43112 9.43234 -10.7808
2 1 1.57124 1.56959 1.57423 -10.7839
448 1 20.445 11.0045 7.8606 -10.7824
4 1 4.71592 1.5704 1.57408 -10.7827
444 1 7.86214 11.0018 7.86277 -10.7799
6 1 7.86099 1.57117 1.57343 -10.7817
195 1 17.3109 7.85363 11.004 -10.7806
8 1 11.006 1.57131 1.57268 -10.7816
194 1 14.2007 7.8097 10.9606 -10.8178
10 1 14.1511 1.57082 1.5723 -10.7819
394 1 4.71599 11.0045 4.71869 -10.7795
12 1 17.2964 1.56995 1.57262 -10.783
193 1 11.0453 7.75218 10.952 -11.7268
14 1 20.4413 1.5694 1.57353 -10.7841
15 1 22.013 3.14126 0.00264141 -10.7838
16 1 1.57159 4.71411 1.57488 -10.7829
17 1 3.14282 3.14128 0.00359904 -10.7838
18 1 4.71591 4.71444 1.57543 -10.7824
19 1 6.28832 3.1424 0.00268587 -10.7818
20 1 7.86119 4.71512 1.57428 -10.7808
21 1 9.43348 3.14314 0.00132632 -10.7808
22 1 11.0061 4.71519 1.57286 -10.7805
23 1 12.5783 3.14305 0.00054839 -10.7809
24 1 14.1513 4.71466 1.57214 -10.7812
25 1 15.7235 3.1422 0.000854376 -10.7818
26 1 17.2971 4.71375 1.57281 -10.783
27 1 18.8691 3.14114 0.00202981 -10.7838
28 1 20.4417 4.71375 1.57379 -10.7833
29 1 22.0131 6.28626 0.00298631 -10.7829
30 1 1.57166 7.85926 1.57512 -10.7823
31 1 3.14271 6.28636 0.00430945 -10.7827
32 1 4.71574 7.8595 1.57614 -10.7815
33 1 6.28755 6.28659 0.00495096 -10.7823
34 1 7.86093 7.85993 1.57557 -10.7804
35 1 9.43335 6.28741 0.00223284 -10.7796
36 1 11.0061 7.86004 1.57316 -10.7794
447 1 17.3066 11.0046 7.85501 -10.7834
38 1 14.1516 7.85955 1.57216 -10.7811
39 1 15.7242 6.28636 0.00183134 -10.7822
40 1 17.2979 7.85869 1.57249 -10.7828
41 1 18.8696 6.28597 0.00218254 -10.7831
42 1 20.4421 7.85898 1.57379 -10.7827
43 1 22.0131 9.43191 0.00295581 -10.7826
44 1 3.14246 9.43207 0.00437207 -10.7823
45 1 6.28683 9.4322 0.0053281 -10.7815
46 1 9.43278 9.43255 0.00309208 -10.7795
47 1 12.5782 9.43242 0.0012759 -10.7794
48 1 15.7251 9.43161 0.0018629 -10.7823
49 1 18.8698 9.43171 0.00205374 -10.7826
174 1 15.7411 9.42992 9.42495 -10.7819
51 1 1.57131 1.56898 4.71749 -10.7838
192 1 7.8161 7.80468 10.9714 -10.7797
53 1 4.71568 1.56985 4.71743 -10.7828
173 1 12.6088 9.42279 9.4317 -10.6996
55 1 7.861 1.57071 4.71725 -10.7816
172 1 9.424 9.42377 9.45128 -11.023
57 1 11.0064 1.5707 4.71653 -10.7814
171 1 6.28932 9.43148 9.4396 -10.7767
59 1 14.152 1.56991 4.71597 -10.782
170 1 3.14212 9.43172 9.43534 -10.7764
61 1 17.2977 1.56876 4.71585 -10.7838
169 1 0.000722382 9.43156 9.43472 -10.781
63 1 20.442 1.56852 4.7169 -10.7841
64 1 22.0138 3.14155 3.14578 -10.7834
65 1 1.57224 4.71399 4.71805 -10.7823
66 1 3.14372 3.14194 3.14617 -10.783
67 1 4.71615 4.7142 4.71774 -10.7819
68 1 6.2886 3.14259 3.14578 -10.7818
69 1 7.8613 4.71434 4.71717 -10.7804
70 1 9.43375 3.14295 3.14508 -10.781
71 1 11.0068 4.71419 4.71599 -10.7798
72 1 12.5789 3.14259 3.14413 -10.7812
73 1 14.153 4.71311 4.71417 -10.7818
74 1 15.7245 3.14169 3.14367 -10.7825
