ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
686
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 1.7974e-15 7.00917e-16 1.95037e-16 -10.7744
2 1 1.5727 1.5727 1.5727 -10.7745
3 1 3.14518 6.90208e-16 1.27069e-16 -10.7746
4 1 4.71774 1.57273 1.57273 -10.7748
5 1 6.29005 0 1.0329e-15 -10.775
6 1 7.86244 1.57276 1.57276 -10.7751
7 1 9.43468 0 7.53825e-16 -10.7752
8 1 11.007 1.57277 1.57277 -10.7753
9 1 12.5792 2.31567e-16 6.79136e-16 -10.7752
10 1 14.1515 1.57276 1.57276 -10.7751
11 1 15.7238 9.85085e-16 3.38559e-16 -10.775
12 1 17.2962 1.57273 1.57273 -10.7748
13 1 18.8687 4.80887e-16 1.06331e-15 -10.7746
14 1 20.4412 1.5727 1.5727 -10.7745
15 1 1.45096e-15 3.14518 8.37613e-16 -10.7746
16 1 1.57273 4.71774 1.57273 -10.7748
17 1 3.1453 3.1453 5.5076e-16 -10.7747
18 1 4.71792 4.71792 1.573 -10.7749
19 1 6.29017 3.14539 1.41946e-15 -10.775
20 1 7.86264 4.71807 1.57311 -10.7751
21 1 9.43472 3.14542 1.48504e-15 -10.7752
22 1 11.007 4.71809 1.57307 -10.7753
23 1 12.5792 3.14542 2.25941e-15 -10.7752
24 1 14.1513 4.71807 1.57311 -10.7751
25 1 15.7237 3.14539 1.13986e-15 -10.775
26 1 17.296 4.71792 1.573 -10.7749
27 1 18.8686 3.1453 1.53056e-15 -10.7747
28 1 20.4412 4.71774 1.57273 -10.7748
29 1 1.16437e-15 6.29005 1.68281e-16 -10.775
30 1 1.57276 7.86244 1.57276 -10.7751
31 1 3.14539 6.29017 1.06186e-15 -10.775
32 1 4.71807 7.86264 1.57311 -10.7751
33 1 6.29012 6.29012 3.6966e-16 -10.7754
34 1 7.86233 7.86233 1.57313 -10.7759
35 1 9.43478 6.29032 1.10149e-15 -10.7753
36 1 11.007 7.86264 1.57341 -10.7753
37 1 12.5791 6.29032 1.99913e-15 -10.7753
38 1 14.1516 7.86233 1.57313 -10.7759
39 1 15.7238 6.29012 1.22367e-15 -10.7754
40 1 17.2958 7.86264 1.57311 -10.7751
41 1 18.8685 6.29017 1.55198e-15 -10.775
42 1 20.4411 7.86244 1.57276 -10.7751
43 1 1.47379e-15 9.43468 4.26996e-16 -10.7752
44 1 3.14542 9.43472 3.41363e-16 -10.7752
45 1 6.29032 9.43478 7.77357e-16 -10.7753
46 1 9.43451 9.43451 7.70426e-16 -10.7762
47 1 12.5794 9.43451 8.79975e-16 -10.7762
48 1 15.7236 9.43478 8.00021e-16 -10.7753
49 1 18.8685 9.43472 2.3431e-16 -10.7752
50 1 5.83355e-16 3.89265e-16 3.14518 -10.7746
51 1 1.57273 1.57273 4.71774 -10.7748
52 1 3.1453 7.92159e-16 3.1453 -10.7747
53 1 4.71792 1.573 4.71792 -10.7749
54 1 6.29017 1.46912e-16 3.14539 -10.775
55 1 7.86264 1.57311 4.71807 -10.7751
56 1 9.43472 3.44151e-16 3.14542 -10.7752
57 1 11.007 1.57307 4.71809 -10.7753
58 1 12.5792 1.10087e-15 3.14542 -10.7752
59 1 14.1513 1.57311 4.71807 -10.7751
60 1 15.7237 8.33438e-16 3.14539 -10.775
61 1 17.296 1.573 4.71792 -10.7749
62 1 18.8686 7.41054e-16 3.1453 -10.7747
63 1 20.4412 1.57273 4.71774 -10.7748
64 1 1.64881e-16 3.1453 3.1453 -10.7747
65 1 1.573 4.71792 4.71792 -10.7749
66 1 3.14558 3.14558 3.14558 -10.7745
67 1 4.71906 4.71906 4.71906 -10.7738
68 1 6.2904 3.14567 3.14567 -10.7749
69 1 7.86339 4.71919 4.71919 -10.7748
70 1 9.43482 3.1457 3.1457 -10.7753
