ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
694
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
692 3 11.2684 10.5744 10.1847 0
2 1 1.57233 1.57161 1.57269 -10.7881
689 2 10.2511 10.9979 9.87041 -0.414584
4 1 4.71638 1.57203 1.57257 -10.787
175 1 18.8857 9.42853 9.43131 -10.7878
6 1 7.86201 1.57255 1.57272 -10.7852
174 1 15.7723 9.40388 9.41578 -10.803
8 1 11.0079 1.57256 1.57276 -10.7848
173 1 12.6911 9.25483 9.38132 -10.6351
10 1 14.1538 1.57217 1.57261 -10.7852
172 1 9.34276 9.30635 9.32911 -10.6291
12 1 17.2992 1.57169 1.57246 -10.7865
446 1 14.1615 10.9946 7.86026 -10.7031
14 1 20.4435 1.57143 1.57251 -10.788
397 1 14.1506 11.0069 4.72045 -10.763
16 1 1.57196 4.71604 1.57218 -10.7866
17 1 3.14379 3.14381 0.00147075 -10.7874
18 1 4.71544 4.71517 1.5714 -10.787
344 1 1.57096 11.0068 1.57246 -10.7845
20 1 7.86198 4.71576 1.57145 -10.7843
21 1 9.4351 3.14466 0.00144982 -10.7843
22 1 11.0082 4.71591 1.57169 -10.7835
23 1 12.5809 3.14454 0.00140767 -10.7844
24 1 14.154 4.7158 1.57142 -10.7842
15 1 0.000663423 3.14412 0.00132582 -10.7872
26 1 17.2994 4.71576 1.57118 -10.7859
11 1 15.7264 0.000838532 0.0020588 -10.7859
28 1 20.4432 4.71613 1.57183 -10.7862
448 1 20.4467 11.0059 7.85995 -10.7831
30 1 1.57144 7.86135 1.57218 -10.785
31 1 3.14331 6.28869 0.00130106 -10.7856
32 1 4.715 7.86086 1.57155 -10.785
33 1 6.28826 6.28824 0.00130212 -10.7855
34 1 7.861 7.8606 1.5701 -10.7845
39 1 15.726 6.28939 0.000832027 -10.7838
36 1 11.0085 7.86143 1.57134 -10.7807
37 1 12.5809 6.28921 0.000830329 -10.7826
38 1 14.1534 7.86172 1.57144 -10.7817
350 1 20.4418 11.0066 1.57223 -10.784
40 1 17.2982 7.86189 1.57133 -10.7826
194 1 14.2172 7.79386 10.9961 -10.8335
42 1 20.4423 7.86151 1.57187 -10.7844
43 1 22.0132 9.43426 0.000968526 -10.7844
52 1 3.14383 4.27381e-05 3.14437 -10.7877
45 1 6.28742 9.43409 0.00173745 -10.7842
46 1 9.43467 9.43469 0.00140099 -10.7823
160 1 15.7334 3.13223 9.43308 -10.7874
159 1 12.5844 3.13243 9.43299 -10.784
447 1 17.3086 11.0042 7.85656 -10.7751
27 1 18.8713 3.14392 0.00140089 -10.7869
51 1 1.57275 1.57062 4.71642 -10.7872
171 1 6.26802 9.4237 9.42201 -10.7894
53 1 4.71547 1.57043 4.71548 -10.7875
442 1 1.57062 11.0066 7.86059 -10.7832
55 1 7.8614 1.57092 4.71544 -10.7855
19 1 6.28918 3.14427 0.00143997 -10.7855
57 1 11.0082 1.5708 4.71539 -10.7847
58 1 12.581 0.00072563 3.14419 -10.7852
59 1 14.1551 1.57001 4.71506 -10.7855
170 1 3.13836 9.43209 9.43316 -10.7821
61 1 17.3013 1.56919 4.71483 -10.7878
169 1 0.00339546 9.43232 9.43405 -10.7852
63 1 20.4448 1.56979 4.7159 -10.7877
64 1 0.0014186 3.14275 3.14358 -10.7877
65 1 1.57209 4.71405 4.71493 -10.7875
66 1 3.14336 3.14239 3.14311 -10.7881
67 1 4.71239 4.71112 4.71181 -10.7898
68 1 6.28837 3.14246 3.14275 -10.7864
69 1 7.85984 4.71109 4.71171 -10.7858
70 1 9.43501 3.14296 3.14317 -10.7842
71 1 11.0087 4.71171 4.71292 -10.7824
72 1 12.5815 3.14266 3.14306 -10.7845
73 1 14.1568 4.71095 4.71185 -10.7848
74 1 15.7277 3.1422 3.14255 -10.7859
