ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
689
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
31 1 3.14603 6.28849 0.000308635 -10.7789
2 1 1.57374 1.57129 1.57226 -10.7794
175 1 18.8729 9.43166 9.43297 -10.7807
4 1 4.71845 1.57148 1.57238 -10.779
518 1 20.442 11.0052 11.0065 -10.7806
6 1 7.86316 1.57137 1.57226 -10.7787
516 1 14.1589 10.9994 11.0014 -10.814
8 1 11.008 1.57108 1.57197 -10.7788
515 1 11.1886 10.93 10.9627 -12.6623
10 1 14.153 1.57079 1.57168 -10.779
448 1 20.4434 11.0054 7.86072 -10.7797
12 1 17.2981 1.57068 1.57163 -10.7796
194 1 14.1616 7.85189 11.0055 -10.7816
14 1 20.443 1.57092 1.57194 -10.7798
446 1 14.1632 11.0034 7.85365 -10.7838
16 1 1.57385 4.7159 1.57215 -10.7793
445 1 11.0218 11.0039 7.85408 -10.7554
18 1 4.71866 4.71624 1.57228 -10.7786
444 1 7.85789 11.0056 7.86058 -10.7456
20 1 7.86329 4.71615 1.57204 -10.7784
193 1 11.0179 7.84413 11.0038 -10.7799
22 1 11.008 4.71578 1.57154 -10.7785
396 1 11.0094 11.0052 4.7153 -10.777
24 1 14.1532 4.71535 1.57107 -10.779
350 1 20.4429 11.0057 1.57181 -10.7791
26 1 17.2986 4.71513 1.57108 -10.7798
158 1 9.43569 3.14041 9.43363 -10.7807
28 1 20.4432 4.71555 1.57171 -10.7796
447 1 17.302 11.0048 7.85911 -10.7798
30 1 1.57378 7.86079 1.57228 -10.779
157 1 6.29018 3.14282 9.43407 -10.7788
32 1 4.71856 7.86098 1.57254 -10.7784
156 1 3.1456 3.14327 9.43428 -10.7789
34 1 7.8635 7.86109 1.57244 -10.7775
155 1 0.00146191 3.14293 9.43415 -10.7793
36 1 11.0081 7.8607 1.57144 -10.7779
443 1 4.71476 11.0059 7.8621 -10.7765
38 1 14.1536 7.8602 1.57039 -10.7792
442 1 1.57173 11.0057 7.86124 -10.779
40 1 17.2986 7.86027 1.57089 -10.7793
397 1 14.1561 11.005 4.7129 -10.7796
42 1 20.4432 7.86056 1.57167 -10.7792
399 1 20.4435 11.0056 4.71592 -10.7792
159 1 12.5823 3.13958 9.43302 -10.7809
160 1 15.7275 3.14086 9.43341 -10.7798
161 1 18.8715 3.14215 9.43385 -10.7795
162 1 0.00130878 6.28722 9.43394 -10.7794
517 1 17.3015 11.0038 11.0052 -10.778
398 1 17.2999 11.0053 4.71475 -10.7794
174 1 15.7346 9.42856 9.43028 -10.7813
51 1 1.57371 1.57107 4.71669 -10.7794
173 1 12.6117 9.40059 9.40255 -10.8138
53 1 4.71818 1.57117 4.71665 -10.7792
172 1 9.43849 9.38779 9.4114 -11.454
55 1 7.86309 1.57096 4.71656 -10.7788
171 1 6.28275 9.42592 9.42853 -10.7809
57 1 11.0082 1.57047 4.7162 -10.7788
170 1 3.14042 9.43106 9.43262 -10.7799
59 1 14.1536 1.56999 4.71575 -10.7795
169 1 22.0138 9.43227 9.43355 -10.7804
61 1 17.2988 1.57006 4.71582 -10.78
168 1 18.8724 6.28628 9.43342 -10.7798
63 1 20.4433 1.57064 4.71639 -10.7797
64 1 0.00162952 3.14318 3.14412 -10.7797
65 1 1.57378 4.71542 4.71637 -10.7795
66 1 3.14614 3.14354 3.14437 -10.7792
67 1 4.71826 4.71559 4.71646 -10.779
68 1 6.29088 3.14366 3.14439 -10.7787
69 1 7.8633 4.71562 4.71642 -10.7781
70 1 9.43564 3.14328 3.14407 -10.7786
71 1 11.0084 4.71478 4.71562 -10.7783
72 1 12.5807 3.14281 3.14356 -10.7788
73 1 14.1545 4.71365 4.7145 -10.78
74 1 15.7261 3.1424 3.1432 -10.7797
75 1 17.3 4.71372 4.71461 -10.781
