ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
687
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.000434424 0.000434424 0.000434424 -10.7781
2 1 1.57199 1.57199 1.57199 -10.7781
175 1 18.8653 9.43579 9.43579 -10.7758
4 1 4.7168 1.57135 1.57135 -10.7781
515 1 10.9225 10.9225 10.9225 -12.6279
6 1 7.86178 1.57132 1.57132 -10.7779
27 1 18.8689 3.14566 8.86625e-05 -10.7777
8 1 11.0068 1.5718 1.5718 -10.7778
9 1 12.5795 0.000618696 0.000618696 -10.7778
10 1 14.1517 1.57246 1.57246 -10.7777
174 1 15.7174 9.43784 9.43784 -10.7735
12 1 17.2965 1.57286 1.57286 -10.7778
173 1 12.5754 9.42262 9.42262 -10.78
14 1 20.4412 1.5727 1.5727 -10.7779
445 1 10.9976 10.9976 7.84187 -10.7939
16 1 1.57135 4.7168 1.57135 -10.7781
62 1 18.8689 8.86625e-05 3.14566 -10.7777
18 1 4.71597 4.71597 1.57006 -10.7786
444 1 7.8526 11.0022 7.8526 -10.7828
20 1 7.86121 4.71592 1.56961 -10.7782
514 1 7.84187 10.9976 10.9976 -10.7939
22 1 11.0065 4.71644 1.57019 -10.7779
193 1 10.9976 7.84187 10.9976 -10.7939
24 1 14.1515 4.71714 1.5713 -10.7778
344 1 1.5718 11.0068 1.5718 -10.7778
26 1 17.2961 4.71762 1.57223 -10.7776
158 1 9.43248 3.13964 9.43248 -10.78
28 1 20.4407 4.71747 1.57233 -10.7777
443 1 4.71198 11.005 7.85857 -10.7796
30 1 1.57132 7.86178 1.57132 -10.7779
157 1 6.28727 3.1408 9.43297 -10.7788
32 1 4.71592 7.86121 1.56961 -10.7782
442 1 1.56927 11.0063 7.86123 -10.7781
34 1 7.86079 7.86079 1.56837 -10.7788
156 1 3.14286 3.14286 9.43372 -10.7781
36 1 11.0063 7.86123 1.56927 -10.7781
155 1 22.0123 3.14468 9.43436 -10.7777
38 1 14.1514 7.86193 1.57134 -10.7777
154 1 18.8692 0.00112216 9.43486 -10.7778
40 1 17.296 7.86245 1.57309 -10.7774
41 1 18.8687 6.2902 0.000190842 -10.7776
42 1 20.4406 7.86226 1.57268 -10.7776
190 1 1.56927 7.86123 11.0063 -10.7781
153 1 15.7244 0.00108188 9.43491 -10.7777
159 1 12.5786 3.14263 9.43326 -10.7784
160 1 15.7229 3.14612 9.43465 -10.7767
161 1 18.8676 3.14604 9.43478 -10.7771
48 1 15.7244 9.43491 0.00108188 -10.7777
49 1 18.8692 9.43486 0.00112216 -10.7778
172 1 9.40019 9.40019 9.40019 -10.8105
51 1 1.57135 1.57135 4.7168 -10.7781
192 1 7.8526 7.8526 11.0022 -10.7828
53 1 4.71597 1.57006 4.71597 -10.7786
171 1 6.2771 9.42703 9.42703 -10.7863
55 1 7.86121 1.56961 4.71592 -10.7782
170 1 3.13964 9.43248 9.43248 -10.78
57 1 11.0065 1.57019 4.71644 -10.7779
169 1 22.0107 9.43436 9.43436 -10.7778
59 1 14.1515 1.5713 4.71714 -10.7778
168 1 18.8657 6.29138 9.43531 -10.7759
61 1 17.2961 1.57223 4.71762 -10.7776
167 1 15.7199 6.29259 9.43576 -10.7738
63 1 20.4407 1.57233 4.71747 -10.7777
64 1 22.0128 3.14445 3.14445 -10.778
65 1 1.57006 4.71597 4.71597 -10.7786
66 1 3.14334 3.14334 3.14334 -10.7786
67 1 4.71402 4.71402 4.71402 -10.78
68 1 6.28834 3.14264 3.14264 -10.7786
69 1 7.85961 4.71341 4.71341 -10.7796
70 1 9.43372 3.14286 3.14286 -10.7781
71 1 11.0058 4.71433 4.71433 -10.7786
72 1 12.579 3.14366 3.14366 -10.7779
73 1 14.1512 4.71586 4.71586 -10.7783
74 1 15.7238 3.14455 3.14455 -10.7778
