ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
690
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
689 3 11.0124 10.4177 10.1674 0
2 1 1.57191 1.57217 1.57188 -10.7814
445 1 11.0068 11.0068 7.8072 -10.4006
4 1 4.71654 1.57244 1.5718 -10.7809
175 1 18.8739 9.43354 9.43339 -10.7809
6 1 7.8617 1.57283 1.57185 -10.7802
62 1 18.8701 3.63847e-05 3.1438 -10.7814
8 1 11.0069 1.57297 1.57187 -10.7802
686 2 11.0075 11.0022 11.0069 -0.481526
10 1 14.1522 1.57284 1.57185 -10.7802
174 1 15.7403 9.42774 9.43028 -10.801
12 1 17.2973 1.57246 1.5718 -10.7809
52 1 3.14379 1.54639e-05 3.14379 -10.7814
14 1 20.4419 1.57218 1.57188 -10.7814
184 1 4.71348 4.71348 11.0069 -10.7803
16 1 1.57192 4.71702 1.57188 -10.7807
193 1 11.0067 7.77798 11.0069 -10.4141
18 1 4.71607 4.71652 1.57145 -10.781
182 1 20.4422 1.57104 11.0069 -10.7805
20 1 7.86184 4.71701 1.57192 -10.7794
178 1 7.86005 1.5697 11.0069 -10.7808
22 1 11.0069 4.7171 1.57203 -10.7792
397 1 14.1531 11.0063 4.71532 -10.7736
24 1 14.152 4.71703 1.57192 -10.7794
396 1 11.0069 11.0057 4.70695 -10.7882
26 1 17.2978 4.71654 1.57146 -10.781
56 1 9.43419 0.000945837 3.14362 -10.7804
28 1 20.4419 4.71702 1.57188 -10.7807
58 1 12.5797 0.000955977 3.14362 -10.7804
30 1 1.572 7.86206 1.57201 -10.78
176 1 1.57162 1.57102 11.0069 -10.7805
32 1 4.71628 7.86187 1.57183 -10.7797
395 1 7.86081 11.0063 4.71533 -10.7736
34 1 7.86112 7.86122 1.57125 -10.7801
103 1 6.28784 3.22962e-06 6.28784 -10.7817
36 1 11.0069 7.8615 1.57225 -10.7776
151 1 9.43336 5.78299e-06 9.43337 -10.7819
38 1 14.1527 7.86123 1.57126 -10.7801
161 1 18.8709 3.14277 9.43401 -10.7806
40 1 17.2976 7.86189 1.57183 -10.7797
190 1 1.57041 7.86079 11.0069 -10.7802
42 1 20.4419 7.86206 1.57201 -10.78
349 1 17.2975 11.0069 1.57186 -10.7795
160 1 15.7273 3.14115 9.43368 -10.7807
159 1 12.5815 3.13816 9.43254 -10.7825
348 1 14.1527 11.0066 1.57151 -10.7786
347 1 11.0069 11.0065 1.57019 -10.7808
345 1 4.71634 11.0069 1.57186 -10.7795
346 1 7.86119 11.0066 1.57152 -10.7786
173 1 12.6666 9.36237 9.39006 -10.1592
51 1 1.57173 1.57164 4.71632 -10.7811
172 1 9.34696 9.3617 9.38976 -10.1594
53 1 4.71557 1.57146 4.71553 -10.7817
54 1 6.28881 0.000586771 3.14367 -10.7807
55 1 7.86136 1.5723 4.71576 -10.7802
171 1 6.27348 9.42761 9.43023 -10.8011
57 1 11.0069 1.57253 4.71581 -10.7801
170 1 3.13992 9.43351 9.43339 -10.7809
59 1 14.1525 1.57232 4.71577 -10.7802
60 1 15.7251 0.000610866 3.14367 -10.7807
61 1 17.2983 1.57149 4.71554 -10.7816
162 1 22.0139 6.28816 9.43402 -10.7805
63 1 20.4421 1.57165 4.71633 -10.7811
64 1 22.0139 3.14414 3.14384 -10.7813
65 1 1.57131 4.71601 4.71574 -10.7814
66 1 3.14359 3.14394 3.14349 -10.7815
67 1 4.71429 4.71462 4.71426 -10.7825
68 1 6.2889 3.14435 3.14362 -10.7803
69 1 7.8616 4.71605 4.71578 -10.7789
70 1 9.43431 3.1447 3.14388 -10.7796
71 1 11.0069 4.71626 4.71618 -10.7777
72 1 12.5796 3.14471 3.14388 -10.7796
73 1 14.1522 4.71608 4.7158 -10.7789
74 1 15.725 3.14438 3.14363 -10.7803
