ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
689
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
56 1 9.43597 0.000242165 3.14363 -10.7792
2 1 1.57316 1.57206 1.57177 -10.78
513 1 4.70529 11.0061 11.006 -10.7902
4 1 4.71813 1.57187 1.57139 -10.7797
689 3 10.497 10.9481 10.2103 0
6 1 7.86341 1.57213 1.57143 -10.7791
58 1 12.5811 0.000633498 3.14389 -10.7792
8 1 11.0085 1.57251 1.57166 -10.779
394 1 4.71741 11.0067 4.71581 -10.7776
10 1 14.1534 1.57281 1.57197 -10.7791
60 1 15.726 0.000830016 3.1442 -10.7793
12 1 17.2981 1.57283 1.5722 -10.7793
175 1 18.8721 9.43418 9.43394 -10.7783
14 1 20.4427 1.57253 1.57218 -10.7797
25 1 15.7257 3.14497 5.38073e-05 -10.779
16 1 1.57304 4.71671 1.57191 -10.7797
442 1 1.57333 11.0068 7.86134 -10.7779
18 1 4.71746 4.71599 1.57113 -10.7802
443 1 4.71808 11.0063 7.86162 -10.7727
20 1 7.86324 4.71637 1.57137 -10.7789
393 1 1.57331 11.0068 4.71648 -10.7787
22 1 11.0085 4.71684 1.57183 -10.7787
50 1 0.00102544 0.000121878 3.14426 -10.7798
24 1 14.1533 4.71723 1.57239 -10.7787
446 1 14.1545 11.005 7.8605 -10.7814
26 1 17.2982 4.71718 1.57264 -10.7792
395 1 7.86217 11.0067 4.71397 -10.7765
28 1 20.4427 4.71708 1.5724 -10.7795
444 1 7.8645 11.0056 7.85728 -10.7609
30 1 1.57331 7.86178 1.5721 -10.7792
107 1 12.5813 0.000699745 6.2885 -10.7791
32 1 4.71763 7.86145 1.57151 -10.7792
191 1 4.71371 7.85889 11.0063 -10.7775
34 1 7.86248 7.86087 1.57077 -10.7801
190 1 1.57194 7.86085 11.0067 -10.779
36 1 11.0084 7.86145 1.57204 -10.7782
195 1 17.2995 7.86226 11.0069 -10.7768
38 1 14.1538 7.86164 1.57267 -10.779
196 1 20.4431 7.86158 11.0069 -10.7788
40 1 17.2986 7.86191 1.57284 -10.7791
111 1 18.8706 0.000550046 6.2893 -10.7792
42 1 20.443 7.86193 1.57255 -10.7792
43 1 0.0015897 9.43438 0.000237684 -10.7792
397 1 14.1539 11.0068 4.71556 -10.777
396 1 11.0078 11.0069 4.70787 -10.7886
154 1 18.8706 0.000394808 9.43436 -10.779
47 1 12.5815 9.43396 0.000879853 -10.7792
48 1 15.7267 9.43427 0.00105619 -10.7792
344 1 1.57366 11.0069 1.57212 -10.7791
174 1 15.7276 9.43327 9.43299 -10.7882
51 1 1.57273 1.57184 4.71638 -10.7798
173 1 12.5988 9.42643 9.42734 -10.1729
53 1 4.71713 1.57108 4.71546 -10.7805
153 1 15.7262 0.000732256 9.4343 -10.7785
55 1 7.86307 1.5716 4.71573 -10.7792
172 1 9.37864 9.35817 9.38874 -10.2878
57 1 11.0086 1.57232 4.71608 -10.779
171 1 6.28603 9.42756 9.43066 -10.7929
59 1 14.1535 1.57292 4.71652 -10.779
170 1 3.14287 9.43247 9.43279 -10.7784
61 1 17.2982 1.57295 4.71676 -10.7793
193 1 11.007 7.80524 11.0009 -10.4468
63 1 20.4425 1.57247 4.71684 -10.7795
64 1 0.000620201 3.14447 3.14429 -10.7797
65 1 1.57216 4.71621 4.71612 -10.7799
66 1 3.1448 3.14367 3.14343 -10.7803
67 1 4.71562 4.71429 4.7142 -10.7816
68 1 6.29029 3.14364 3.14325 -10.7796
69 1 7.86271 4.71517 4.71507 -10.7791
70 1 9.43589 3.14421 3.14368 -10.7788
71 1 11.0085 4.71643 4.71609 -10.7779
72 1 12.581 3.14482 3.14414 -10.7789
73 1 14.1531 4.71744 4.71699 -10.7782
74 1 15.7257 3.14514 3.14458 -10.7789
75 1 17.2979 4.71741 4.71716 -10.7788
