ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
696
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
19 1 6.28275 3.13348 0.00673337 -10.7967
2 1 1.56795 1.56817 1.57407 -10.7992
196 1 20.4446 7.86036 11.0064 -10.7852
4 1 4.71216 1.56551 1.57418 -10.797
175 1 18.883 9.43233 9.42787 -10.7868
6 1 7.85958 1.5661 1.57367 -10.7931
174 1 15.7643 9.41269 9.39979 -10.8115
8 1 11.007 1.56856 1.57308 -10.7917
173 1 12.6294 9.39575 9.40724 -10.6527
10 1 14.1532 1.57137 1.57272 -10.7917
172 1 9.30797 9.28214 9.29606 -10.8728
12 1 17.298 1.57272 1.57284 -10.7936
13 1 18.8713 0.00217199 0.00248415 -10.7956
14 1 20.441 1.57176 1.57327 -10.7968
15 1 22.01 3.14101 0.00343601 -10.7975
16 1 1.5664 4.71213 1.57446 -10.7964
17 1 3.13503 3.13476 0.00660773 -10.8012
18 1 4.70762 4.70674 1.57612 -10.7996
447 1 17.3176 11.0034 7.84324 -10.7908
20 1 7.8573 4.70727 1.57487 -10.7936
446 1 14.1626 11.0066 7.84826 -10.7578
22 1 11.0063 4.71024 1.57355 -10.791
445 1 10.9836 10.9919 7.82987 -10.8042
24 1 14.1527 4.71379 1.57295 -10.7903
442 1 1.57143 11.0049 7.85746 -10.7881
26 1 17.2976 4.71528 1.57344 -10.7922
27 1 18.8696 3.14314 0.00296548 -10.7948
28 1 20.4401 4.71497 1.57369 -10.7943
399 1 20.4452 11.0059 4.71293 -10.7905
30 1 1.56816 7.8588 1.57385 -10.7923
394 1 4.71083 11.0045 4.71055 -10.7889
32 1 4.70947 7.85643 1.57464 -10.7926
33 1 6.2772 6.27567 0.0137331 -10.8008
34 1 7.85581 7.85423 1.57419 -10.7941
35 1 9.43103 6.27883 0.00834387 -10.7905
36 1 11.0051 7.85673 1.57176 -10.7863
37 1 12.5792 6.28399 0.00469392 -10.7878
38 1 14.1522 7.85945 1.57316 -10.7871
39 1 15.7262 6.28631 0.0048678 -10.7903
40 1 17.2981 7.86042 1.57363 -10.7895
41 1 18.8701 6.28707 0.00382921 -10.7924
42 1 20.4414 7.86004 1.5736 -10.7916
43 1 22.0134 9.43245 0.00306908 -10.7915
350 1 20.4439 11.0059 1.57321 -10.7909
45 1 6.2816 9.42969 0.00676299 -10.789
46 1 9.42951 9.42766 0.00316993 -10.7817
47 1 12.5789 9.43114 0.00347008 -10.7819
48 1 15.7271 9.43304 0.00517171 -10.787
349 1 17.3 11.0064 1.57358 -10.7888
50 1 22.0137 0.000147684 3.14347 -10.798
51 1 1.56857 1.56929 4.7153 -10.7971
171 1 6.25151 9.40763 9.4087 -10.8
53 1 4.71125 1.56528 4.71353 -10.7971
170 1 3.13391 9.42827 9.42958 -10.7884
55 1 7.85888 1.5657 4.71319 -10.7931
195 1 17.3116 7.85597 11.0025 -10.7836
57 1 11.0069 1.56852 4.71326 -10.7913
194 1 14.1914 7.83286 10.9666 -10.7776
59 1 14.1536 1.57184 4.7136 -10.7915
60 1 15.7266 0.00216811 3.14252 -10.7926
61 1 17.2989 1.57374 4.71411 -10.7934
169 1 0.00152669 9.43238 9.43186 -10.7882
63 1 20.4421 1.5729 4.7148 -10.7961
64 1 22.0109 3.14198 3.14416 -10.7969
65 1 1.56588 4.71158 4.7143 -10.7963
66 1 3.13739 3.13722 3.14388 -10.7992
67 1 4.70466 4.70393 4.70913 -10.8013
68 1 6.28382 3.13558 3.14283 -10.7958
69 1 7.85499 4.70389 4.70828 -10.795
70 1 9.43264 3.13742 3.14267 -10.792
71 1 11.0062 4.70794 4.70994 -10.7903
72 1 12.5802 3.14064 3.14272 -10.7912
73 1 14.154 4.71211 4.7115 -10.7907
74 1 15.7257 3.14327 3.14304 -10.7919
