ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
692
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
691 3 11.5168 10.4752 10.9657 1.07653
2 1 1.57129 1.57232 1.57116 1.82993
687 2 10.9983 10.9569 9.97049 -0.522424
4 1 4.71586 1.57218 1.57108 1.82983
445 1 11.0041 11.0051 7.83375 1.70694
6 1 7.86091 1.57212 1.57093 1.82954
396 1 11.0055 11.0068 4.70956 1.82943
8 1 11.0061 1.57211 1.57081 1.82942
175 1 18.8722 9.43262 9.4324 1.83141
10 1 14.1513 1.57217 1.57077 1.82943
174 1 15.7294 9.42889 9.43231 1.83046
12 1 17.2963 1.57226 1.57084 1.82962
194 1 14.1477 7.86457 10.9999 1.72031
14 1 20.4409 1.57232 1.57099 1.82998
192 1 7.86988 7.86726 11.0011 1.71253
16 1 1.57126 4.71718 1.57119 1.82946
186 1 11.0054 4.70188 11.0045 1.83136
18 1 4.71576 4.7169 1.57115 1.82966
517 1 17.3141 11.0068 11.0068 1.82852
20 1 7.86083 4.71673 1.57088 1.82923
157 1 6.28756 3.14332 9.43267 1.83003
22 1 11.0061 4.71669 1.57066 1.82924
156 1 3.14381 3.14448 9.43325 1.82896
24 1 14.1513 4.7168 1.57058 1.82922
196 1 20.4432 7.86095 11.0058 1.82984
26 1 17.2964 4.71696 1.57054 1.82952
397 1 14.1506 11.0069 4.71699 1.82635
28 1 20.4408 4.71726 1.57104 1.82931
195 1 17.2998 7.85949 11.0052 1.83177
30 1 1.57107 7.86212 1.57129 1.82915
155 1 22.0137 3.14455 9.43325 1.82916
32 1 4.7157 7.86195 1.57136 1.82907
187 1 14.1509 4.71611 11.0046 1.82561
34 1 7.86053 7.86159 1.57108 1.8293
193 1 11.0041 7.805 11.0054 1.70564
36 1 11.0061 7.86179 1.57072 1.8287
446 1 14.1506 11.0069 7.86793 1.72289
38 1 14.1514 7.86182 1.57024 1.82872
188 1 17.2973 4.71593 11.0055 1.82869
40 1 17.2959 7.86232 1.57096 1.82843
162 1 0.000273771 6.28903 9.4332 1.82911
42 1 20.4404 7.8623 1.57126 1.8288
50 1 22.0129 1.21937e-05 3.14341 1.82968
161 1 18.8694 3.14435 9.43308 1.8292
99 1 22.0132 8.72273e-05 6.2882 1.82943
160 1 15.7246 3.14407 9.43285 1.82857
159 1 12.5798 3.14194 9.43152 1.83202
190 1 1.57279 7.86165 11.006 1.82898
158 1 9.43173 3.13968 9.43133 1.832
182 1 20.4415 1.57237 11.0058 1.82929
51 1 1.57132 1.57226 4.71573 1.82956
176 1 1.57174 1.57233 11.0058 1.82919
53 1 4.71553 1.5719 4.71525 1.83027
173 1 12.6159 9.39706 9.38014 1.85762
55 1 7.8606 1.57178 4.71493 1.82976
172 1 9.40028 9.41431 9.39721 1.86518
57 1 11.0061 1.57179 4.71482 1.82971
180 1 14.1521 1.57235 11.0054 1.82993
59 1 14.1516 1.57194 4.71483 1.82979
185 1 7.85932 4.71358 11.0048 1.83398
61 1 17.2968 1.57209 4.71509 1.83
171 1 6.28485 9.43046 9.42996 1.83758
63 1 20.441 1.57232 4.71564 1.82952
64 1 22.0131 3.14464 3.14328 1.82981
65 1 1.57131 4.71683 4.71554 1.82977
66 1 3.14344 3.1445 3.14325 1.82999
67 1 4.71535 4.71636 4.7151 1.83056
68 1 6.28812 3.14423 3.14288 1.8298
69 1 7.86027 4.71588 4.71434 1.82983
70 1 9.4334 3.14414 3.14271 1.8295
71 1 11.006 4.71581 4.71432 1.82972
72 1 12.5788 3.14419 3.14263 1.82937
73 1 14.1517 4.71598 4.71437 1.82968
74 1 15.724 3.14433 3.14272 1.82957
75 1 17.2976 4.71581 4.71417 1.83258
76 1 18.869 3.14443 3.14285 1.83049
77 1 20.4413 4.7168 4.71532 1.82984
78 1 22.0129 6.28965 3.14337 1.82917
