ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
694
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.000116672 0.000365064 0.00263688 1.84795
2 1 1.56845 1.56957 1.57309 1.84951
196 1 20.4421 7.86336 11.0068 1.83253
4 1 4.71222 1.56722 1.5729 1.84563
175 1 18.8769 9.43811 9.43143 1.82551
6 1 7.85896 1.56771 1.57316 1.84236
174 1 15.7526 9.42909 9.40916 1.8515
8 1 11.0061 1.56987 1.57364 1.84113
173 1 12.639 9.38606 9.395 1.72571
10 1 14.1525 1.57228 1.57406 1.84125
172 1 9.26813 9.24603 9.27721 2.43348
12 1 17.2978 1.57337 1.57417 1.84266
13 1 18.8716 0.00250353 0.00376297 1.84516
14 1 20.4413 1.57247 1.57378 1.84648
15 1 22.0112 3.1429 0.00273235 1.84609
16 1 1.56656 4.71407 1.5728 1.84492
17 1 3.1372 3.13829 0.00344866 1.85073
18 1 4.70769 4.70909 1.57228 1.84808
19 1 6.2832 3.13683 0.00410466 1.84484
20 1 7.85652 4.70937 1.57251 1.84253
445 1 10.9785 10.9818 7.82548 1.74373
22 1 11.0054 4.71179 1.57311 1.84077
21 1 9.43171 3.13867 0.00403521 1.84192
24 1 14.1522 4.71487 1.5737 1.83981
195 1 17.3066 7.86447 11.0064 1.8124
26 1 17.2979 4.71624 1.57431 1.84151
27 1 18.8704 3.14402 0.00394378 1.84508
28 1 20.4401 4.7166 1.5736 1.84268
194 1 14.1986 7.83278 10.9626 1.88833
30 1 1.56761 7.8608 1.57246 1.84145
514 1 7.85099 10.9505 10.9536 1.7128
32 1 4.70898 7.85843 1.57175 1.84147
33 1 6.27865 6.27987 0.00759158 1.8457
34 1 7.85473 7.856 1.57146 1.83813
35 1 9.43027 6.28179 0.00609933 1.83973
36 1 11.0044 7.8579 1.57203 1.83599
37 1 12.5787 6.2853 0.00488998 1.83773
38 1 14.1519 7.86071 1.57346 1.83513
39 1 15.7266 6.28725 0.006116 1.83926
40 1 17.2975 7.86235 1.57359 1.83781
41 1 18.8701 6.28912 0.00366012 1.84047
42 1 20.4406 7.86212 1.57322 1.84032
515 1 10.7173 10.7484 10.5346 3.7371
193 1 10.9574 7.84078 10.9484 1.70942
45 1 6.28184 9.43218 0.00432202 1.83844
46 1 9.42958 9.43089 0.00603096 1.83259
47 1 12.5784 9.43294 0.00437559 1.83138
48 1 15.726 9.43512 0.00414618 1.83477
49 1 18.871 9.43513 0.00335859 1.83875
50 1 22.0134 0.000622811 3.1441 1.84758
51 1 1.568 1.56996 4.7153 1.84588
190 1 1.56468 7.85916 11.0058 1.83532
53 1 4.71048 1.56588 4.71324 1.84608
171 1 6.25487 9.40616 9.40805 1.84041
55 1 7.85811 1.56676 4.71348 1.84208
189 1 20.4404 4.71695 11.0065 1.83841
57 1 11.0059 1.56985 4.71435 1.84058
170 1 3.13311 9.43022 9.42982 1.83168
59 1 14.1525 1.573 4.71531 1.84013
169 1 22.0125 9.43538 9.43306 1.834
61 1 17.2979 1.57436 4.7156 1.84165
168 1 18.8721 6.28979 9.43263 1.83306
63 1 20.4414 1.57345 4.71564 1.84508
64 1 22.0104 3.14311 3.14389 1.84594
65 1 1.56417 4.71268 4.71353 1.8455
66 1 3.13655 3.1382 3.14198 1.85117
67 1 4.70153 4.70334 4.70613 1.862
68 1 6.28296 3.13678 3.14145 1.84492
69 1 7.85351 4.70441 4.70719 1.84503
70 1 9.43167 3.13873 3.14238 1.84172
71 1 11.0052 4.70918 4.71032 1.84224
72 1 12.5793 3.14184 3.14357 1.84106
73 1 14.1532 4.71339 4.7126 1.84167
74 1 15.7251 3.1442 3.14424 1.84143
75 1 17.2989 4.71529 4.71348 1.84373
76 1 18.8694 3.14457 3.14437 1.84395
77 1 20.4399 4.71619 4.71515 1.84284
