ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
687
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00104779 0.00104779 0.00104779 1.82787
2 1 1.57284 1.57284 1.57284 1.8283
3 1 3.14584 0.00061081 0.00061081 1.82792
4 1 4.71775 1.57242 1.57242 1.82814
5 1 6.29072 0.000596696 0.000596696 1.82782
6 1 7.86287 1.57256 1.57256 1.82794
686 3 10.5928 10.5928 10.5928 1.20941
8 1 11.0079 1.57303 1.57303 1.82788
175 1 18.8692 9.43563 9.43563 1.82911
10 1 14.1527 1.57351 1.57351 1.82782
174 1 15.7212 9.43515 9.43515 1.84625
12 1 17.2974 1.57372 1.57372 1.82776
173 1 12.5731 9.43972 9.43972 1.71256
14 1 20.442 1.57348 1.57348 1.82781
15 1 0.00061081 3.14584 0.00061081 1.82792
16 1 1.57242 4.71775 1.57242 1.82814
445 1 11.0031 11.0031 7.81526 1.81016
18 1 4.71698 4.71698 1.57128 1.82915
514 1 7.81526 11.0031 11.0031 1.81016
20 1 7.86251 4.71717 1.57142 1.82816
58 1 12.5803 0.000487934 3.14613 1.82776
22 1 11.0077 4.71772 1.57218 1.82802
60 1 15.725 0.000986297 3.14638 1.82765
24 1 14.1525 4.71832 1.57314 1.82778
148 1 0.000925982 0.000925982 9.43558 1.82781
26 1 17.2971 4.7186 1.57371 1.82776
27 1 18.8697 3.1463 0.0010841 1.82773
28 1 20.4417 4.71833 1.57332 1.82774
29 1 0.000596696 6.29072 0.000596696 1.82782
30 1 1.57256 7.86287 1.57256 1.82794
9 1 12.5804 0.001362 0.001362 1.82781
32 1 4.71717 7.86251 1.57142 1.82816
166 1 12.5803 6.29203 9.43196 1.84762
34 1 7.86185 7.86185 1.57032 1.82876
165 1 9.42752 6.27908 9.42752 1.84283
36 1 11.0077 7.86249 1.57198 1.82834
37 1 12.5803 6.29085 0.000200641 1.82778
38 1 14.1527 7.86293 1.57362 1.82822
39 1 15.7251 6.29099 0.00115994 1.82801
40 1 17.297 7.86343 1.57428 1.82734
41 1 18.8697 6.29101 0.00126234 1.82765
42 1 20.4418 7.86321 1.57361 1.82769
164 1 6.28687 6.28687 9.43408 1.82733
163 1 3.14333 6.28902 9.43478 1.82838
162 1 22.0131 6.29043 9.43538 1.82789
396 1 11.0068 11.0068 4.71107 1.82431
47 1 12.5807 9.43549 0.00121461 1.82806
48 1 15.7253 9.43582 0.00217176 1.82778
49 1 18.8701 9.43575 0.00182551 1.82776
50 1 0.00061081 0.00061081 3.14584 1.82792
51 1 1.57242 1.57242 4.71775 1.82814
161 1 18.869 3.14679 9.43575 1.82735
53 1 4.71698 1.57128 4.71698 1.82915
160 1 15.7241 3.14758 9.43588 1.82659
55 1 7.86251 1.57142 4.71717 1.82816
172 1 9.38059 9.38059 9.38059 2.06924
57 1 11.0077 1.57218 4.71772 1.82802
171 1 6.27908 9.42752 9.42752 1.84283
59 1 14.1525 1.57314 4.71832 1.82778
170 1 3.14175 9.4337 9.4337 1.829
61 1 17.2971 1.57371 4.7186 1.82776
62 1 18.8697 0.0010841 3.1463 1.82773
63 1 20.4417 1.57332 4.71833 1.82774
64 1 22.0138 3.14536 3.14536 1.82826
65 1 1.57128 4.71698 4.71698 1.82915
66 1 3.14436 3.14436 3.14436 1.82948
67 1 4.71511 4.71511 4.71511 1.83281
68 1 6.2896 3.144 3.144 1.82846
69 1 7.86151 4.71536 4.71536 1.82844
70 1 9.4351 3.14449 3.14449 1.82815
71 1 11.0074 4.71666 4.71666 1.82853
72 1 12.5801 3.14529 3.14529 1.82805
73 1 14.1522 4.71808 4.71808 1.82766
74 1 15.7248 3.14596 3.14596 1.82776
75 1 17.2962 4.71906 4.71906 1.82645
76 1 18.8692 3.1461 3.1461 1.82743
77 1 20.4409 4.71818 4.71818 1.8279
