ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
686
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 2.1869e-15 4.28125e-16 1.28659e-15 1.82615
2 1 1.57254 1.57254 1.57254 1.82624
3 1 3.14501 1.87885e-15 0 1.8263
4 1 4.7175 1.57256 1.57256 1.82635
5 1 6.28989 2.48433e-15 3.82436e-16 1.82643
6 1 7.86229 1.57259 1.57259 1.8265
7 1 9.43461 1.66975e-15 1.15403e-15 1.82655
8 1 11.007 1.57259 1.57259 1.82658
9 1 12.5793 2.18871e-15 0 1.82655
10 1 14.1516 1.57259 1.57259 1.8265
11 1 15.724 1.79228e-15 9.15719e-16 1.82643
12 1 17.2964 1.57256 1.57256 1.82635
13 1 18.8689 2.53148e-15 7.16135e-16 1.8263
14 1 20.4414 1.57254 1.57254 1.82624
15 1 2.67978e-15 3.14501 8.19579e-16 1.8263
16 1 1.57256 4.7175 1.57256 1.82635
17 1 3.14506 3.14506 2.0444e-15 1.82634
18 1 4.71758 4.71758 1.57266 1.82648
19 1 6.28994 3.14511 2.83589e-15 1.8264
20 1 7.86239 4.71768 1.57273 1.82645
21 1 9.43464 3.14513 1.66083e-15 1.82657
22 1 11.007 4.71769 1.57274 1.82663
23 1 12.5793 3.14513 1.27202e-15 1.82657
24 1 14.1515 4.71768 1.57273 1.82645
25 1 15.724 3.14511 0 1.8264
26 1 17.2963 4.71758 1.57266 1.82648
27 1 18.8688 3.14506 2.09582e-15 1.82634
28 1 20.4413 4.7175 1.57256 1.82635
29 1 2.57605e-15 6.28989 1.60009e-15 1.82643
30 1 1.57259 7.86229 1.57259 1.8265
31 1 3.14511 6.28994 2.27905e-15 1.8264
32 1 4.71768 7.86239 1.57273 1.82645
33 1 6.28995 6.28995 4.5569e-16 1.8267
34 1 7.86233 7.86233 1.57281 1.82694
35 1 9.43469 6.29006 1.41372e-15 1.82666
36 1 11.007 7.86248 1.57298 1.82694
37 1 12.5792 6.29006 7.08692e-16 1.82666
38 1 14.1516 7.86233 1.57281 1.82694
39 1 15.7239 6.28995 1.56677e-15 1.8267
40 1 17.2962 7.86239 1.57273 1.82645
41 1 18.8688 6.28994 2.75664e-15 1.8264
42 1 20.4413 7.86229 1.57259 1.8265
43 1 1.31207e-15 9.43461 8.2393e-17 1.82655
44 1 3.14513 9.43464 1.7135e-15 1.82657
45 1 6.29006 9.43469 2.4012e-15 1.82666
46 1 9.43461 9.43461 1.68924e-15 1.82692
47 1 12.5793 9.43461 7.45214e-16 1.82692
48 1 15.7238 9.43469 1.91656e-15 1.82666
49 1 18.8688 9.43464 2.47782e-15 1.82657
50 1 1.60555e-15 1.40225e-15 3.14501 1.8263
51 1 1.57256 1.57256 4.7175 1.82635
52 1 3.14506 1.56013e-15 3.14506 1.82634
53 1 4.71758 1.57266 4.71758 1.82648
54 1 6.28994 8.65019e-16 3.14511 1.8264
55 1 7.86239 1.57273 4.71768 1.82645
56 1 9.43464 2.91655e-16 3.14513 1.82657
57 1 11.007 1.57274 4.71769 1.82663
58 1 12.5793 3.75988e-16 3.14513 1.82657
59 1 14.1515 1.57273 4.71768 1.82645
60 1 15.724 1.64778e-15 3.14511 1.8264
61 1 17.2963 1.57266 4.71758 1.82648
62 1 18.8688 5.43901e-16 3.14506 1.82634
63 1 20.4413 1.57256 4.7175 1.82635
64 1 2.0104e-15 3.14506 3.14506 1.82634
65 1 1.57266 4.71758 4.71758 1.82648
66 1 3.14515 3.14515 3.14515 1.82623
67 1 4.71796 4.71796 4.71796 1.82596
68 1 6.29003 3.14523 3.14523 1.82636
69 1 7.86266 4.71809 4.71809 1.82605
70 1 9.43469 3.14527 3.14527 1.82659
71 1 11.007 4.71819 4.71819 1.82672
72 1 12.5792 3.14527 3.14527 1.82659
73 1 14.1512 4.71809 4.71809 1.82605
