ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
685
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8628 9.43614 9.43614 1.82919
2 1 1.57268 1.57268 1.57268 1.82168
174 1 15.7022 9.44759 9.44759 1.85
4 1 4.71805 1.57258 1.57258 1.82249
173 1 12.5478 9.48581 9.48581 1.59059
6 1 7.86281 1.5726 1.5726 1.82313
172 1 9.46498 9.46498 9.46498 1.63541
8 1 11.0071 1.5727 1.5727 1.82349
171 1 6.29683 9.43434 9.43434 1.85105
10 1 14.1513 1.57283 1.57283 1.82336
170 1 3.14613 9.43454 9.43454 1.82731
12 1 17.2958 1.57288 1.57288 1.82285
169 1 22.0122 9.43498 9.43498 1.82545
14 1 20.4409 1.57283 1.57283 1.82209
518 1 20.4389 11.0068 11.0068 1.82691
16 1 1.57258 4.71805 1.57258 1.82249
517 1 17.2887 11.0064 11.0064 1.85373
18 1 4.71826 4.71826 1.57253 1.82287
445 1 11.0068 11.0068 7.83153 1.88101
20 1 7.86304 4.71843 1.57251 1.82301
396 1 11.0068 11.0068 4.71529 1.82519
22 1 11.0071 4.7186 1.57261 1.82355
147 1 18.8644 9.43668 6.29353 1.82077
24 1 14.151 4.7187 1.57287 1.82329
146 1 15.7183 9.43791 6.29744 1.8221
26 1 17.2953 4.71868 1.57303 1.8228
145 1 12.5795 9.43687 6.30077 1.85355
28 1 20.4406 4.7183 1.5728 1.82253
144 1 9.43434 9.43434 6.29683 1.85105
30 1 1.5726 7.86281 1.5726 1.82313
143 1 6.29438 9.43718 6.29438 1.81775
32 1 4.71843 7.86304 1.57251 1.82301
142 1 3.14657 9.43546 6.29146 1.8232
34 1 7.86282 7.86282 1.57235 1.82503
141 1 22.0125 9.43537 6.29131 1.82349
36 1 11.0072 7.86337 1.57272 1.82485
140 1 20.4381 7.86377 7.86377 1.82473
38 1 14.1511 7.86324 1.57302 1.82492
139 1 18.8649 6.29299 6.29299 1.821
40 1 17.2952 7.86321 1.57327 1.82375
138 1 17.2873 7.86884 7.86884 1.81909
42 1 20.4404 7.86301 1.57292 1.823
137 1 15.718 6.29636 6.29636 1.81433
136 1 14.1363 7.87953 7.87953 1.80569
135 1 12.5775 6.29485 6.29485 1.81954
134 1 11.0097 7.87749 7.87749 1.81539
133 1 9.43718 6.29438 6.29438 1.81775
132 1 7.87462 7.87462 7.87462 1.81585
131 1 6.29446 6.29446 6.29446 1.81714
168 1 18.8644 6.29353 9.43668 1.82077
51 1 1.57258 1.57258 4.71805 1.82249
167 1 15.7183 6.29744 9.43791 1.8221
53 1 4.71826 1.57253 4.71826 1.82287
166 1 12.5795 6.30077 9.43687 1.85355
55 1 7.86304 1.57251 4.71843 1.82301
165 1 9.43434 6.29683 9.43434 1.85105
57 1 11.0071 1.57261 4.7186 1.82355
164 1 6.29438 6.29438 9.43718 1.81775
59 1 14.151 1.57287 4.7187 1.82329
163 1 3.14657 6.29146 9.43546 1.8232
61 1 17.2953 1.57303 4.71868 1.8228
162 1 22.0125 6.29131 9.43537 1.82349
63 1 20.4406 1.5728 4.7183 1.82253
64 1 22.0134 3.14561 3.14561 1.82209
65 1 1.57253 4.71826 4.71826 1.82287
66 1 3.1456 3.1456 3.1456 1.82181
67 1 4.71917 4.71917 4.71917 1.82085
68 1 6.29064 3.14557 3.14557 1.8227
69 1 7.8635 4.71915 4.71915 1.82204
70 1 9.43507 3.14571 3.14571 1.82345
71 1 11.0071 4.71944 4.71944 1.82384
72 1 12.5791 3.14588 3.14588 1.82359
73 1 14.1504 4.71971 4.71971 1.82265
74 1 15.7232 3.14601 3.14601 1.82299
75 1 17.2938 4.72006 4.72006 1.82027
76 1 18.8677 3.146 3.146 1.82184
77 1 20.4397 4.71885 4.71885 1.82203
78 1 22.0133 6.29066 3.14569 1.82265
