ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
697
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00181155 0.00180946 0.000883031 1.85139
2 1 1.56977 1.5703 1.5701 1.85363
515 1 10.6014 10.5687 10.5589 3.91277
4 1 4.71377 1.568 1.5697 1.8485
175 1 18.8863 9.43426 9.42823 1.83308
6 1 7.86094 1.56894 1.57021 1.84459
174 1 15.7689 9.41723 9.40745 1.83917
8 1 11.0083 1.57144 1.57108 1.84326
173 1 12.6552 9.40225 9.42005 1.68953
10 1 14.1547 1.57399 1.57179 1.84339
172 1 9.19787 9.17767 9.18777 2.63961
12 1 17.2998 1.575 1.5719 1.84521
13 1 18.8735 0.00413183 0.00191394 1.84772
14 1 20.443 1.57386 1.57138 1.84955
15 1 22.013 3.14422 0.000716679 1.84889
16 1 1.56817 4.7149 1.56999 1.84757
17 1 3.13922 3.13966 0.000409981 1.85277
18 1 4.70917 4.70958 1.56779 1.85053
447 1 17.3209 11.0049 7.84421 1.85834
20 1 7.85894 4.71038 1.56923 1.84402
446 1 14.1696 11.0059 7.84923 1.74528
22 1 11.0079 4.71331 1.57126 1.84197
445 1 10.9779 10.9692 7.84782 1.63391
24 1 14.1543 4.7166 1.57253 1.84074
442 1 1.57384 11.0066 7.85684 1.8366
26 1 17.2995 4.71787 1.57269 1.84274
27 1 18.8721 3.14559 0.00214917 1.84684
28 1 20.4418 4.71776 1.57147 1.84488
23 1 12.5817 3.14322 0.00221355 1.84277
30 1 1.56987 7.86197 1.57054 1.84307
514 1 7.84799 10.9298 10.9484 1.60645
32 1 4.71151 7.85999 1.56934 1.84199
33 1 6.28191 6.28199 0.00437248 1.8457
34 1 7.85782 7.85772 1.56998 1.8367
35 1 9.43315 6.28377 0.00470028 1.8399
36 1 11.0066 7.85995 1.5735 1.83427
37 1 12.5812 6.28695 0.00481141 1.83825
38 1 14.1535 7.86252 1.57396 1.83469
39 1 15.7282 6.2889 0.00510519 1.83997
40 1 17.2991 7.86364 1.57269 1.8381
41 1 18.8717 6.29035 0.00236341 1.84173
42 1 20.4426 7.86305 1.57172 1.84196
25 1 15.7276 3.14529 0.00248708 1.8433
29 1 22.0131 6.28949 0.000893643 1.84422
45 1 6.28552 9.43382 0.00342175 1.83787
46 1 9.43303 9.43255 0.00686436 1.83146
47 1 12.5807 9.43429 0.00533885 1.83092
48 1 15.7275 9.43622 0.00386375 1.83462
19 1 6.28557 3.13851 0.00117912 1.84662
50 1 0.00137652 0.00174809 3.14149 1.85072
51 1 1.56917 1.57029 4.71251 1.84879
171 1 6.26854 9.39544 9.39733 1.84078
53 1 4.71069 1.56473 4.70941 1.84995
170 1 3.13828 9.42864 9.42717 1.83257
55 1 7.8595 1.56693 4.70997 1.84486
513 1 4.71348 10.9964 10.9961 1.80656
57 1 11.0081 1.57133 4.71137 1.84304
169 1 0.00397884 9.43432 9.43087 1.83701
59 1 14.1549 1.57508 4.71272 1.84215
168 1 18.8778 6.28719 9.43053 1.83723
61 1 17.3005 1.57622 4.71298 1.8442
167 1 15.7463 6.2714 9.41689 1.86759
63 1 20.4436 1.57447 4.71303 1.8481
64 1 22.0117 3.14362 3.14095 1.84942
65 1 1.56425 4.71198 4.70989 1.84939
66 1 3.13639 3.13713 3.13725 1.8585
67 1 4.69723 4.69776 4.69762 1.88058
68 1 6.28413 3.13633 3.13715 1.84826
69 1 7.8547 4.70187 4.70163 1.84947
70 1 9.43399 3.13936 3.13914 1.84445
71 1 11.0084 4.70906 4.7074 1.84689
72 1 12.5818 3.14326 3.14118 1.84369
73 1 14.1562 4.71419 4.71053 1.84467
74 1 15.7275 3.14571 3.14203 1.84391
75 1 17.3013 4.71626 4.71142 1.84501
76 1 18.8714 3.14588 3.14193 1.84627
77 1 20.4419 4.71642 4.71244 1.84587
