ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
690
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
513 1 4.70808 11.0038 11.0016 1.82026
2 1 1.57112 1.5693 1.57262 1.83986
175 1 18.8782 9.43174 9.43386 1.82768
4 1 4.71597 1.56867 1.57138 1.8371
445 1 10.9745 10.9867 7.82432 1.75429
6 1 7.86158 1.56903 1.57163 1.83521
174 1 15.7572 9.41319 9.41434 1.89131
8 1 11.0069 1.56975 1.57285 1.83454
173 1 12.6175 9.40165 9.42204 1.74941
10 1 14.1519 1.57039 1.57428 1.83475
172 1 9.29619 9.26995 9.30673 2.34081
12 1 17.2968 1.57058 1.575 1.83583
171 1 6.25403 9.41342 9.4126 1.8344
14 1 20.4414 1.5702 1.57444 1.83831
515 1 10.7026 10.8648 10.5414 3.83211
16 1 1.56984 4.71328 1.57139 1.83777
344 1 1.56967 11.0054 1.57248 1.83575
18 1 4.71326 4.71121 1.56818 1.83869
348 1 14.1517 11.0054 1.57519 1.8311
20 1 7.86025 4.71182 1.56838 1.83535
345 1 4.71271 11.0051 1.56967 1.83584
22 1 11.0066 4.71291 1.57034 1.8344
23 1 12.5796 3.14258 0.00111769 1.8342
24 1 14.1521 4.71383 1.5727 1.83443
516 1 14.2994 10.9869 10.9887 2.1671
26 1 17.2972 4.71419 1.57411 1.83519
27 1 18.8701 3.1424 0.00341484 1.83735
28 1 20.4409 4.71427 1.5735 1.8365
514 1 7.84372 10.9828 10.9521 1.79144
30 1 1.56938 7.85901 1.5715 1.83632
158 1 9.43312 3.13719 9.43314 1.82625
32 1 4.71248 7.85774 1.56814 1.83664
447 1 17.3018 11.0062 7.86037 1.83488
34 1 7.85846 7.85702 1.56517 1.83399
350 1 20.4409 11.0055 1.57503 1.83501
36 1 11.0062 7.85811 1.56895 1.83221
37 1 12.5798 6.2867 0.000626822 1.83303
38 1 14.1518 7.8594 1.57295 1.8318
39 1 15.7255 6.28689 0.00360734 1.83345
40 1 17.2969 7.85989 1.57457 1.83336
157 1 6.28456 3.13426 9.43253 1.83414
42 1 20.4407 7.85972 1.57388 1.83536
156 1 3.14105 3.13799 9.43368 1.83645
155 1 22.0135 3.14015 9.4345 1.83626
446 1 14.1502 11.0022 7.86625 1.77285
448 1 20.4422 11.0057 7.86137 1.83391
47 1 12.5797 9.43313 0.00137193 1.83041
48 1 15.7256 9.43311 0.00455963 1.83229
49 1 18.8703 9.43276 0.0043644 1.83482
170 1 3.13303 9.42984 9.4303 1.83097
51 1 1.57021 1.568 4.71628 1.83836
195 1 17.3168 7.85214 11.0062 1.83366
53 1 4.71397 1.56581 4.71446 1.83798
169 1 22.0127 9.43214 9.43407 1.83273
55 1 7.86068 1.56631 4.71516 1.83499
194 1 14.2067 7.82115 10.9719 1.96419
57 1 11.0067 1.56761 4.71651 1.83412
193 1 10.985 7.86185 10.9854 1.72724
59 1 14.1517 1.56877 4.71792 1.83382
168 1 18.8762 6.28245 9.43242 1.83648
61 1 17.2965 1.56923 4.7182 1.8348
167 1 15.742 6.26882 9.42103 1.86305
63 1 20.4412 1.56902 4.71739 1.83788
64 1 22.0121 3.14077 3.14418 1.83871
65 1 1.56719 4.71083 4.71369 1.83941
66 1 3.14054 3.13837 3.14129 1.842
67 1 4.70668 4.70448 4.70692 1.85171
68 1 6.28668 3.13791 3.14062 1.8372
69 1 7.85703 4.70588 4.70838 1.83774
70 1 9.43356 3.13911 3.142 1.83508
71 1 11.0062 4.70897 4.71185 1.83593
72 1 12.5794 3.14042 3.14395 1.83477
73 1 14.1527 4.7111 4.71464 1.83596
74 1 15.7244 3.14128 3.14533 1.83527
75 1 17.298 4.71193 4.71522 1.83688
76 1 18.869 3.14129 3.14534 1.83695
77 1 20.4407 4.71253 4.71575 1.83785
78 1 22.0112 6.28606 3.14376 1.83644
