ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
688
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8736 9.43357 9.43177 1.82876
2 1 1.57301 1.57193 1.57129 1.83282
105 1 9.43534 0.0011674 6.28763 1.83081
4 1 4.71773 1.57245 1.57128 1.83153
107 1 12.5808 0.0011971 6.28764 1.83081
6 1 7.86284 1.57304 1.57127 1.83105
174 1 15.7355 9.43254 9.42743 1.82737
8 1 11.008 1.5733 1.57127 1.83091
173 1 12.6116 9.41145 9.41582 1.83347
10 1 14.1532 1.57309 1.57129 1.83105
109 1 15.7261 0.000484125 6.28779 1.83084
12 1 17.2983 1.57252 1.5713 1.83153
62 1 18.8709 0.000276144 3.14336 1.8323
14 1 20.4431 1.57195 1.5713 1.83282
60 1 15.726 0.00101875 3.14332 1.83155
16 1 1.57296 4.71644 1.57128 1.83187
58 1 12.5807 0.00146885 3.14327 1.83121
18 1 4.71726 4.71631 1.57127 1.83148
56 1 9.43537 0.00143919 3.14326 1.83121
20 1 7.86285 4.71699 1.57126 1.83041
54 1 6.29011 0.000952782 3.1433 1.83155
22 1 11.008 4.71726 1.57126 1.83017
152 1 12.5806 0.000300116 9.43306 1.82936
24 1 14.1532 4.71704 1.57128 1.83041
512 1 1.57291 11.006 11.0057 1.82886
26 1 17.2988 4.71637 1.57129 1.83148
448 1 20.444 11.0068 7.85981 1.83024
28 1 20.4431 4.71647 1.57129 1.83187
191 1 4.71011 7.85763 11.0044 1.82127
30 1 1.57289 7.86156 1.57127 1.83139
442 1 1.57221 11.0067 7.8598 1.83024
32 1 4.71694 7.86146 1.57126 1.8313
190 1 1.57178 7.86054 11.0055 1.8288
34 1 7.86247 7.86182 1.57125 1.82973
518 1 20.4433 11.006 11.0057 1.82886
36 1 11.0081 7.86204 1.57126 1.82951
186 1 11.0081 4.71924 11.0059 1.82472
38 1 14.1536 7.86187 1.57127 1.82973
185 1 7.85875 4.70703 11.0035 1.82543
40 1 17.2992 7.86152 1.57128 1.8313
393 1 1.57265 11.0069 4.71512 1.83109
42 1 20.4432 7.86159 1.57128 1.83139
179 1 11.0081 1.57208 11.0056 1.82941
183 1 1.57199 4.71442 11.0052 1.83157
184 1 4.71391 4.71191 11.0043 1.83369
196 1 20.4444 7.86057 11.0056 1.8288
192 1 7.82847 7.82445 10.9769 1.94263
189 1 20.4442 4.71445 11.0052 1.83157
188 1 17.3022 4.71197 11.0043 1.8337
172 1 9.40459 9.41143 9.41582 1.83346
51 1 1.57293 1.57139 4.71544 1.83267
195 1 17.3061 7.85769 11.0044 1.82126
53 1 4.71747 1.57188 4.71527 1.83146
171 1 6.28069 9.43248 9.42742 1.82737
55 1 7.86278 1.57271 4.7154 1.8309
170 1 3.14259 9.43352 9.43175 1.82876
57 1 11.008 1.57306 4.7154 1.83074
169 1 0.00114646 9.43375 9.43272 1.82962
59 1 14.1533 1.57276 4.71542 1.8309
168 1 18.8744 6.28647 9.43143 1.83045
61 1 17.2986 1.57195 4.71528 1.83146
167 1 15.7379 6.27668 9.4222 1.8578
63 1 20.4432 1.57142 4.71545 1.83267
64 1 0.00108207 3.14396 3.14327 1.83222
65 1 1.5727 4.71596 4.7151 1.83185
66 1 3.14491 3.14382 3.14298 1.83256
67 1 4.7163 4.71517 4.71378 1.8332
68 1 6.29023 3.14453 3.14315 1.83082
69 1 7.86276 4.7165 4.71486 1.82986
70 1 9.43544 3.14502 3.14324 1.83055
71 1 11.008 4.71687 4.715 1.8297
72 1 12.5806 3.14505 3.14325 1.83055
73 1 14.1533 4.71655 4.71487 1.82986
74 1 15.7258 3.14459 3.14317 1.83082
75 1 17.2998 4.71523 4.71379 1.8332
76 1 18.8712 3.14387 3.143 1.83256
77 1 20.4434 4.71599 4.7151 1.83185
78 1 0.00108574 6.28889 3.1432 1.83157
