ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
696
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
15 1 0.00148409 3.14163 0.00511248 1.85082
2 1 1.56939 1.56981 1.57287 1.85405
29 1 0.00218089 6.28741 0.00484918 1.84583
4 1 4.71221 1.56879 1.57061 1.8497
448 1 20.4457 11.0064 7.85926 1.83652
6 1 7.85827 1.56872 1.57091 1.84587
447 1 17.3164 11.0055 7.84716 1.85232
8 1 11.0052 1.56911 1.5729 1.84478
43 1 0.00295439 9.43351 0.00403372 1.84377
10 1 14.1522 1.56967 1.57542 1.84517
175 1 18.8768 9.43256 9.43401 1.81564
12 1 17.2985 1.56995 1.57695 1.84759
194 1 14.1811 7.8426 10.9383 1.70866
14 1 20.4427 1.57014 1.5763 1.85187
193 1 11.0032 7.79214 10.9877 1.81746
16 1 1.56969 4.71447 1.57313 1.84687
17 1 3.1408 3.14019 0.00201029 1.85139
18 1 4.70969 4.71089 1.56887 1.84946
19 1 6.28498 3.13935 0.00119289 1.84652
20 1 7.85683 4.7104 1.56882 1.8441
21 1 9.43158 3.13937 0.00238049 1.84437
22 1 11.0048 4.71089 1.57131 1.84275
23 1 12.5789 3.13941 0.0053245 1.84463
24 1 14.1527 4.71166 1.57497 1.84327
25 1 15.7271 3.13949 0.00839372 1.84618
26 1 17.3005 4.71226 1.57778 1.8467
27 1 18.8745 3.13962 0.00941593 1.85186
28 1 20.4436 4.71427 1.57618 1.8473
444 1 7.91636 11.0011 7.92298 1.68998
30 1 1.57118 7.86076 1.57316 1.84347
31 1 3.14196 6.28704 0.00226713 1.84381
32 1 4.71267 7.86039 1.57085 1.83986
33 1 6.28343 6.28385 0.00172748 1.84306
34 1 7.85637 7.8578 1.56743 1.83542
35 1 9.43136 6.28372 0.00180503 1.8391
36 1 11.004 7.85794 1.5694 1.83416
37 1 12.5792 6.28357 0.00531914 1.83933
38 1 14.1525 7.85858 1.57326 1.83642
39 1 15.7291 6.2835 0.0116438 1.84247
40 1 17.3006 7.85949 1.57588 1.84187
41 1 18.8749 6.28585 0.00883693 1.8458
42 1 20.4443 7.86036 1.57555 1.84418
443 1 4.71233 11.0052 7.85691 1.83334
44 1 3.14359 9.43351 0.00129639 1.84145
99 1 22.0098 0.000513308 6.28846 1.84736
46 1 9.43196 9.43222 0.00162526 1.83095
47 1 12.5793 9.43188 0.00317713 1.8325
48 1 15.7285 9.43253 0.00705952 1.83809
49 1 18.8751 9.43318 0.007218 1.8434
191 1 4.68538 7.84485 11.0059 1.82756
51 1 1.56588 1.56972 4.71471 1.85051
174 1 15.7666 9.39347 9.3776 1.86835
53 1 4.70781 1.56682 4.71108 1.85036
173 1 12.5476 9.3688 9.27321 2.04144
55 1 7.85587 1.56652 4.7112 1.84601
105 1 9.43047 0.000181485 6.28485 1.84305
57 1 11.0047 1.56799 4.71327 1.84408
172 1 9.27159 9.06078 9.34565 2.50029
59 1 14.1518 1.56947 4.71584 1.84312
171 1 6.2435 9.39173 9.40712 1.84905
61 1 17.2971 1.57062 4.71739 1.84487
170 1 3.12788 9.42949 9.42871 1.83166
63 1 20.4402 1.57087 4.71695 1.8488
64 1 22.0112 3.14172 3.14458 1.85052
65 1 1.56364 4.71169 4.71297 1.84933
66 1 3.13622 3.13865 3.13997 1.85568
67 1 4.69866 4.70185 4.70245 1.86975
68 1 6.28167 3.13686 3.13823 1.84941
69 1 7.85013 4.70035 4.70283 1.85247
70 1 9.43054 3.13772 3.14004 1.84505
71 1 11.0039 4.70482 4.7071 1.84635
72 1 12.5786 3.13915 3.1429 1.84453
73 1 14.1543 4.70745 4.71047 1.847
74 1 15.7258 3.14011 3.14535 1.84605
75 1 17.3001 4.7108 4.71418 1.84702
76 1 18.8705 3.14126 3.14656 1.84809
77 1 20.4411 4.71302 4.7157 1.84822
