ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
695
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 0.00187946 0.000586708 0.00375794 1.85237
2 1 1.57029 1.57151 1.57315 1.851
346 1 7.85923 11.0069 1.57289 1.83457
4 1 4.71354 1.57023 1.5717 1.84681
175 1 18.8705 9.43779 9.43446 1.81679
6 1 7.85938 1.56974 1.57192 1.84392
174 1 15.7426 9.42186 9.40072 1.8573
8 1 11.0061 1.56998 1.57319 1.84309
173 1 12.5789 9.40114 9.35541 1.80272
10 1 14.153 1.57067 1.57484 1.84359
172 1 9.2994 9.08962 9.35978 2.4426
12 1 17.2993 1.57133 1.57593 1.84588
15 1 0.0014205 3.1433 0.00471358 1.84803
14 1 20.4432 1.57189 1.57557 1.84945
19 1 6.28569 3.14018 0.00249963 1.84481
16 1 1.57047 4.71614 1.57397 1.84436
17 1 3.1413 3.14147 0.00288208 1.84897
18 1 4.71119 4.71266 1.57116 1.84651
194 1 14.196 7.82347 10.9269 1.89096
20 1 7.85797 4.71171 1.57122 1.84268
21 1 9.43225 3.13985 0.00326981 1.84311
22 1 11.0056 4.71184 1.57264 1.84181
444 1 7.92337 11.0034 7.92707 1.70093
24 1 14.1537 4.71267 1.57494 1.84235
443 1 4.71493 11.0064 7.85806 1.83518
26 1 17.3012 4.71371 1.57716 1.84554
27 1 18.8745 3.14134 0.00789889 1.84969
28 1 20.4438 4.71613 1.57611 1.84485
13 1 18.873 0.00068461 0.00547863 1.84864
30 1 1.57192 7.86198 1.57408 1.84158
193 1 11.0003 7.77183 10.9867 1.91124
32 1 4.71395 7.86158 1.57318 1.83813
33 1 6.28377 6.28443 0.00417254 1.84235
34 1 7.85742 7.85865 1.57052 1.83591
35 1 9.43158 6.28383 0.00394436 1.83937
36 1 11.0049 7.85849 1.5709 1.83566
37 1 12.5798 6.28386 0.00628477 1.83965
38 1 14.1544 7.85896 1.57331 1.83838
39 1 15.7302 6.28413 0.0107692 1.84306
40 1 17.3013 7.86078 1.57584 1.84135
41 1 18.8749 6.28725 0.00779986 1.84421
42 1 20.4446 7.86175 1.57556 1.84245
192 1 7.77061 7.7641 11.002 2.09917
513 1 4.70453 11.0045 10.998 1.80148
45 1 6.28647 9.43385 0.00309442 1.83642
46 1 9.43186 9.43232 0.00354189 1.8327
47 1 12.5802 9.43231 0.00433809 1.83405
48 1 15.7297 9.43353 0.00683945 1.83883
49 1 18.8752 9.43424 0.00630985 1.84212
50 1 22.013 0.00161538 3.14431 1.85045
51 1 1.56746 1.57173 4.71495 1.84836
52 1 3.14052 0.000813738 3.14191 1.84924
53 1 4.70996 1.56887 4.71215 1.84788
171 1 6.2468 9.39794 9.41162 1.84325
55 1 7.85788 1.56852 4.71256 1.8436
56 1 9.43273 0.000114168 3.14226 1.84316
57 1 11.006 1.56944 4.71383 1.84229
58 1 12.5796 0.000595304 3.14371 1.84284
59 1 14.1528 1.57082 4.71555 1.84176
170 1 3.12953 9.43152 9.4298 1.83028
61 1 17.2981 1.57238 4.71676 1.84356
169 1 22.0088 9.43561 9.43453 1.83245
63 1 20.4413 1.57298 4.71659 1.84726
64 1 22.0121 3.14392 3.14495 1.84754
65 1 1.56527 4.71428 4.71414 1.84641
66 1 3.13808 3.14094 3.14146 1.85197
67 1 4.70238 4.70571 4.70556 1.86338
68 1 6.28387 3.13932 3.14051 1.84578
69 1 7.85398 4.70521 4.70686 1.846
70 1 9.43187 3.13948 3.14164 1.84313
71 1 11.0055 4.70767 4.70914 1.84417
72 1 12.5796 3.14059 3.14337 1.8429
73 1 14.1555 4.70961 4.71085 1.8459
74 1 15.7268 3.14164 3.14501 1.84469
75 1 17.3006 4.7135 4.7145 1.84482
76 1 18.8712 3.14327 3.14625 1.84616
77 1 20.4412 4.71608 4.71662 1.84422
