ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
689
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
157 1 6.29154 3.14732 9.43469 1.82669
2 1 1.57363 1.57394 1.57222 1.82666
194 1 14.1341 7.88161 11.0066 1.79971
4 1 4.71846 1.57389 1.57219 1.82688
192 1 7.88215 7.88166 11.0066 1.80008
6 1 7.86328 1.57383 1.57217 1.82699
169 1 0.00117314 9.43565 9.43415 1.82747
8 1 11.0081 1.5738 1.57216 1.82704
168 1 18.8689 6.29175 9.4347 1.82658
10 1 14.1529 1.57383 1.57217 1.82699
167 1 15.7213 6.29488 9.43704 1.81701
12 1 17.2977 1.57388 1.57219 1.82688
156 1 3.14648 3.14669 9.43443 1.82668
14 1 20.4426 1.57394 1.57223 1.82666
166 1 12.5812 6.28998 9.43296 1.84186
16 1 1.57369 4.71884 1.57223 1.82662
165 1 9.43502 6.29 9.43295 1.84188
18 1 4.7186 4.71886 1.57231 1.82688
164 1 6.29493 6.29492 9.43705 1.81699
20 1 7.86339 4.71882 1.57228 1.82678
163 1 3.14736 6.29177 9.4347 1.82656
22 1 11.0081 4.71879 1.57224 1.82696
162 1 0.00116769 6.29126 9.43437 1.82705
24 1 14.1528 4.71881 1.57227 1.82678
161 1 18.8697 3.14667 9.43443 1.82668
26 1 17.2976 4.71886 1.57231 1.82689
160 1 15.7247 3.14729 9.43469 1.82669
28 1 20.4425 4.71884 1.57223 1.82662
155 1 0.0011574 3.14652 9.43436 1.8267
30 1 1.57372 7.86356 1.57223 1.82682
686 2 11.0098 10.9626 9.95627 -0.445606
32 1 4.71878 7.86372 1.57243 1.82657
159 1 12.5809 3.14554 9.43402 1.8284
34 1 7.86319 7.86337 1.57236 1.82758
158 1 9.43527 3.14556 9.43402 1.8284
36 1 11.0081 7.86366 1.57253 1.82714
175 1 18.8703 9.4355 9.43401 1.82824
38 1 14.153 7.86337 1.57236 1.82758
174 1 15.7255 9.43519 9.4332 1.84124
40 1 17.2974 7.86372 1.57243 1.82657
154 1 18.87 0.00137069 9.43435 1.82676
42 1 20.4425 7.86356 1.57223 1.82682
153 1 15.7252 0.00115354 9.43438 1.82707
173 1 12.5776 9.43757 9.43476 1.68103
172 1 9.43875 9.43752 9.43452 1.68409
171 1 6.29084 9.43527 9.43324 1.84107
170 1 3.14595 9.43553 9.43403 1.82821
152 1 12.5808 0.000990888 9.43414 1.82752
151 1 9.43543 0.00100814 9.43414 1.82752
50 1 0.00114559 0.00143873 3.14472 1.82657
51 1 1.57367 1.57397 4.71726 1.82647
52 1 3.14603 0.0014074 3.14471 1.82683
53 1 4.71847 1.57393 4.71716 1.82709
54 1 6.29084 0.00134079 3.14463 1.82698
55 1 7.86328 1.57379 4.71707 1.82708
56 1 9.43568 0.00127374 3.14461 1.82708
57 1 11.0081 1.57371 4.71706 1.82716
58 1 12.5805 0.0012683 3.14461 1.82708
59 1 14.1529 1.57378 4.71707 1.82708
60 1 15.7254 0.00132814 3.14463 1.82698
61 1 17.2977 1.57391 4.71716 1.82708
62 1 18.8702 0.00139595 3.14471 1.82683
63 1 20.4425 1.57396 4.71726 1.82647
64 1 0.00115211 3.14637 3.14472 1.82676
65 1 1.57374 4.71878 4.71719 1.82699
66 1 3.14619 3.14648 3.14482 1.82668
67 1 4.7189 4.71916 4.71757 1.82668
68 1 6.29094 3.1464 3.14472 1.82691
69 1 7.86346 4.71894 4.71732 1.82683
70 1 9.43573 3.14632 3.14468 1.82704
71 1 11.0081 4.71886 4.71729 1.82742
72 1 12.5805 3.14631 3.14468 1.82704
73 1 14.1528 4.71892 4.71732 1.82684
74 1 15.7253 3.14638 3.14472 1.82691
75 1 17.2973 4.71915 4.71757 1.82668
76 1 18.87 3.14647 3.14482 1.82668
77 1 20.4425 4.71878 4.71719 1.82699
