ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
690
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
689 3 11.0124 10.4177 10.1674 1.40654
2 1 1.57191 1.57217 1.57188 1.83228
445 1 11.0068 11.0068 7.8072 1.78185
4 1 4.71654 1.57244 1.5718 1.8311
175 1 18.8739 9.43354 9.43339 1.82879
6 1 7.8617 1.57283 1.57185 1.83069
62 1 18.8701 3.63847e-05 3.1438 1.83215
8 1 11.0069 1.57297 1.57187 1.83062
686 2 11.0075 11.0022 11.0069 -0.870978
10 1 14.1522 1.57284 1.57185 1.83069
174 1 15.7403 9.42774 9.43028 1.84042
12 1 17.2973 1.57246 1.5718 1.8311
52 1 3.14379 1.54639e-05 3.14379 1.83216
14 1 20.4419 1.57218 1.57188 1.83227
184 1 4.71348 4.71348 11.0069 1.83158
16 1 1.57192 4.71702 1.57188 1.83099
193 1 11.0067 7.77798 11.0069 1.72336
18 1 4.71607 4.71652 1.57145 1.83146
182 1 20.4422 1.57104 11.0069 1.83102
20 1 7.86184 4.71701 1.57192 1.82969
178 1 7.86005 1.5697 11.0069 1.83113
22 1 11.0069 4.7171 1.57203 1.82964
397 1 14.1531 11.0063 4.71532 1.82858
24 1 14.152 4.71703 1.57192 1.82968
396 1 11.0069 11.0057 4.70695 1.82525
26 1 17.2978 4.71654 1.57146 1.83144
56 1 9.43419 0.000945837 3.14362 1.83091
28 1 20.4419 4.71702 1.57188 1.83099
58 1 12.5797 0.000955977 3.14362 1.83091
30 1 1.572 7.86206 1.57201 1.83045
176 1 1.57162 1.57102 11.0069 1.83103
32 1 4.71628 7.86187 1.57183 1.83012
395 1 7.86081 11.0063 4.71533 1.8286
34 1 7.86112 7.86122 1.57125 1.82947
103 1 6.28784 3.22962e-06 6.28784 1.83177
36 1 11.0069 7.8615 1.57225 1.82912
151 1 9.43336 5.78299e-06 9.43337 1.83123
38 1 14.1527 7.86123 1.57126 1.82947
161 1 18.8709 3.14277 9.43401 1.83118
40 1 17.2976 7.86189 1.57183 1.83012
190 1 1.57041 7.86079 11.0069 1.8303
42 1 20.4419 7.86206 1.57201 1.83044
349 1 17.2975 11.0069 1.57186 1.82997
160 1 15.7273 3.14115 9.43368 1.83152
159 1 12.5815 3.13816 9.43254 1.83136
348 1 14.1527 11.0066 1.57151 1.82958
347 1 11.0069 11.0065 1.57019 1.82918
345 1 4.71634 11.0069 1.57186 1.82997
346 1 7.86119 11.0066 1.57152 1.82958
173 1 12.6666 9.36237 9.39006 2.06566
51 1 1.57173 1.57164 4.71632 1.83153
172 1 9.34696 9.3617 9.38976 2.05955
53 1 4.71557 1.57146 4.71553 1.83235
54 1 6.28881 0.000586771 3.14367 1.83115
55 1 7.86136 1.5723 4.71576 1.83068
171 1 6.27348 9.42761 9.43023 1.84049
57 1 11.0069 1.57253 4.71581 1.83055
170 1 3.13992 9.43351 9.43339 1.82879
59 1 14.1525 1.57232 4.71577 1.83067
60 1 15.7251 0.000610866 3.14367 1.83115
61 1 17.2983 1.57149 4.71554 1.83234
162 1 22.0139 6.28816 9.43402 1.83079
63 1 20.4421 1.57165 4.71633 1.83153
64 1 22.0139 3.14414 3.14384 1.83196
65 1 1.57131 4.71601 4.71574 1.83197
66 1 3.14359 3.14394 3.14349 1.83272
67 1 4.71429 4.71462 4.71426 1.83581
68 1 6.2889 3.14435 3.14362 1.8301
69 1 7.8616 4.71605 4.71578 1.82732
70 1 9.43431 3.1447 3.14388 1.83011
71 1 11.0069 4.71626 4.71618 1.82865
72 1 12.5796 3.14471 3.14388 1.83011
73 1 14.1522 4.71608 4.7158 1.82732
74 1 15.725 3.14438 3.14363 1.8301
75 1 17.2995 4.71466 4.71429 1.83575
76 1 18.8703 3.14396 3.1435 1.83271
77 1 20.4425 4.71602 4.71574 1.83196
