ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
692
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
514 1 7.83168 10.9937 10.9315 1.72875
2 1 1.57121 1.56942 1.57217 1.84042
175 1 18.877 9.43218 9.43372 1.82431
4 1 4.71605 1.56881 1.57104 1.8375
445 1 10.975 10.9914 7.82133 1.7626
6 1 7.86164 1.56905 1.57142 1.83574
174 1 15.7584 9.41105 9.40838 1.90881
8 1 11.007 1.56962 1.57273 1.83513
173 1 12.6138 9.40979 9.42722 1.64152
10 1 14.1522 1.57019 1.57417 1.83535
515 1 10.6995 10.8943 10.5239 4.03657
12 1 17.297 1.57044 1.5748 1.83639
172 1 9.30408 9.27487 9.31693 2.2508
14 1 20.4416 1.57018 1.57407 1.83901
393 1 1.56705 11.0051 4.71391 1.83657
16 1 1.57008 4.71319 1.57114 1.83833
350 1 20.4416 11.0055 1.57473 1.83588
18 1 4.71343 4.71117 1.56814 1.83906
399 1 20.4401 11.0054 4.71684 1.83501
20 1 7.86045 4.71171 1.56858 1.83567
516 1 14.3235 10.9962 10.9772 2.10572
22 1 11.0068 4.71257 1.57072 1.83496
345 1 4.71268 11.0051 1.56912 1.83646
24 1 14.1524 4.71344 1.57312 1.83501
160 1 15.7269 3.13727 9.43359 1.83084
26 1 17.2977 4.71375 1.57441 1.836
27 1 18.8707 3.14194 0.00337591 1.83823
28 1 20.4414 4.71401 1.57339 1.83727
159 1 12.5788 3.14032 9.43414 1.82698
30 1 1.56967 7.85886 1.57118 1.83697
158 1 9.43369 3.13627 9.43277 1.82644
32 1 4.71261 7.85761 1.56795 1.83711
512 1 1.57003 11.005 11.0069 1.83126
34 1 7.85859 7.85679 1.56557 1.83465
344 1 1.56989 11.0054 1.57196 1.83645
36 1 11.0064 7.85776 1.56966 1.8331
37 1 12.58 6.28595 0.00149763 1.83372
38 1 14.1523 7.85893 1.57388 1.83268
39 1 15.7264 6.286 0.00470104 1.83474
40 1 17.2976 7.8595 1.57501 1.8343
157 1 6.28394 3.13309 9.43128 1.8355
42 1 20.4413 7.85944 1.57379 1.83623
156 1 3.14074 3.13824 9.43327 1.83661
155 1 22.0133 3.14054 9.43437 1.83615
25 1 15.7252 3.14218 0.00294263 1.83554
15 1 0.000161058 3.14205 0.00147533 1.83874
47 1 12.5803 9.43241 0.00316954 1.83172
48 1 15.7267 9.43265 0.00593064 1.83353
49 1 18.8714 9.43244 0.00470717 1.83591
171 1 6.25094 9.41353 9.40791 1.84392
51 1 1.57006 1.56826 4.71581 1.83915
448 1 20.442 11.0056 7.86078 1.83404
53 1 4.71402 1.56616 4.71407 1.83826
170 1 3.13244 9.42999 9.42925 1.83007
55 1 7.8608 1.56658 4.71488 1.83538
194 1 14.2076 7.81933 10.9609 1.96955
57 1 11.0068 1.56774 4.71629 1.83463
193 1 10.9861 7.86784 10.9956 1.56629
59 1 14.1519 1.56886 4.71773 1.83442
192 1 7.81234 7.81277 10.9803 1.94977
61 1 17.2966 1.56936 4.718 1.83516
169 1 22.0121 9.43228 9.43396 1.83165
63 1 20.4413 1.56919 4.71707 1.83858
64 1 22.0123 3.14084 3.14392 1.83936
65 1 1.56729 4.71096 4.71349 1.83986
66 1 3.14068 3.13854 3.14103 1.84221
67 1 4.70706 4.70485 4.70681 1.8511
68 1 6.28688 3.13812 3.14051 1.83735
69 1 7.85746 4.7063 4.70858 1.83739
70 1 9.43368 3.13915 3.142 1.83554
71 1 11.0063 4.70911 4.71199 1.83625
72 1 12.5795 3.14035 3.14401 1.83526
73 1 14.1526 4.71127 4.71485 1.83601
74 1 15.7246 3.14121 3.1454 1.83566
75 1 17.2981 4.7119 4.71521 1.83711
76 1 18.8693 3.1412 3.14525 1.83753
77 1 20.4409 4.71251 4.71562 1.83856
78 1 22.0115 6.28595 3.14356 1.83711
