ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
693
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
1 1 22.0135 0.000274475 0.00272803 1.84648
2 1 1.56826 1.56908 1.57313 1.84838
344 1 1.57023 11.0067 1.57316 1.83967
4 1 4.71241 1.56646 1.57305 1.84453
175 1 18.8794 9.43726 9.43183 1.82171
6 1 7.85926 1.56685 1.57331 1.84116
174 1 15.7668 9.41552 9.39868 1.90798
8 1 11.0062 1.5691 1.57364 1.83993
173 1 12.6508 9.38895 9.39525 1.77375
10 1 14.1521 1.5717 1.5739 1.83991
172 1 9.24137 9.23222 9.26254 2.56553
12 1 17.2969 1.57304 1.57388 1.84104
171 1 6.26706 9.4059 9.41118 1.83365
14 1 20.4405 1.57221 1.57362 1.84451
15 1 22.0106 3.14266 0.00258125 1.84482
16 1 1.56634 4.71341 1.57291 1.84405
17 1 3.13732 3.13805 0.00320659 1.84903
18 1 4.70776 4.70837 1.57198 1.84724
19 1 6.28348 3.13647 0.00398751 1.84374
20 1 7.85675 4.70871 1.57247 1.84167
445 1 10.9784 10.9793 7.83359 1.73535
22 1 11.0054 4.7113 1.57315 1.84001
23 1 12.5792 3.14129 0.00358618 1.84012
24 1 14.1518 4.71459 1.57363 1.8389
21 1 9.43186 3.13824 0.00382347 1.84082
26 1 17.2968 4.71617 1.57362 1.83982
27 1 18.869 3.14422 0.00309939 1.84246
28 1 20.4394 4.71605 1.57337 1.84159
25 1 15.7247 3.1438 0.00333426 1.84015
30 1 1.56756 7.8601 1.57297 1.8408
11 1 15.7253 0.00189724 0.00337501 1.84022
32 1 4.7091 7.8577 1.57226 1.84107
33 1 6.27924 6.27969 0.00710356 1.84469
34 1 7.85513 7.85548 1.57174 1.83728
35 1 9.43049 6.28155 0.00610527 1.839
36 1 11.0046 7.85762 1.57315 1.8351
37 1 12.5787 6.28503 0.00495325 1.83758
38 1 14.1513 7.86055 1.57313 1.83436
39 1 15.725 6.28782 0.00441538 1.83743
40 1 17.2968 7.86195 1.57314 1.83658
41 1 18.8689 6.28884 0.00310514 1.83921
42 1 20.4403 7.86147 1.57328 1.83957
513 1 4.71894 10.9989 11.0029 1.8086
194 1 14.183 7.85301 10.9775 1.92101
45 1 6.28215 9.43131 0.005272 1.83835
46 1 9.43006 9.43043 0.00742935 1.83236
47 1 12.5781 9.43281 0.00413298 1.83176
48 1 15.7248 9.43499 0.00372525 1.83338
49 1 18.8702 9.4346 0.00339742 1.83786
50 1 22.0132 0.000309871 3.14448 1.846
51 1 1.56798 1.56936 4.71598 1.84433
193 1 10.9479 7.84385 10.9497 1.76044
53 1 4.71046 1.56461 4.71369 1.84531
170 1 3.13725 9.43003 9.43202 1.83015
55 1 7.8584 1.56556 4.71407 1.84085
514 1 7.86706 10.9551 10.9609 1.74909
57 1 11.006 1.56901 4.71492 1.83949
169 1 0.000470088 9.43491 9.43426 1.83279
59 1 14.1521 1.57257 4.71588 1.83865
168 1 18.8708 6.29007 9.43416 1.83215
61 1 17.2974 1.57406 4.71605 1.84007
167 1 15.7337 6.28018 9.42516 1.84294
63 1 20.441 1.57313 4.71615 1.84318
64 1 22.0101 3.14241 3.14403 1.84496
65 1 1.56406 4.71185 4.71402 1.84455
66 1 3.13628 3.13714 3.14194 1.85106
67 1 4.70049 4.7014 4.70564 1.86451
68 1 6.28305 3.13568 3.14154 1.84411
69 1 7.85353 4.70308 4.70718 1.84457
70 1 9.43188 3.13787 3.14261 1.84084
71 1 11.0054 4.7086 4.71086 1.84219
72 1 12.5792 3.14129 3.14381 1.84016
73 1 14.1528 4.7132 4.71333 1.84033
74 1 15.7246 3.14384 3.14438 1.8401
75 1 17.2984 4.71486 4.71382 1.84275
76 1 18.8687 3.14421 3.14435 1.84234
77 1 20.4399 4.71525 4.71521 1.84275
