ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
687
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.866 9.43376 9.43383 1.83104
2 1 1.57253 1.57253 1.57144 1.82378
174 1 15.7073 9.43938 9.44218 1.84463
4 1 4.71766 1.57267 1.5712 1.82442
173 1 12.5578 9.44986 9.44719 1.52116
6 1 7.86246 1.57258 1.57111 1.82484
518 1 20.4418 11.0061 11.0057 1.82656
8 1 11.007 1.57234 1.57125 1.82503
517 1 17.3 11.0043 11.0057 1.84213
10 1 14.1515 1.57213 1.57152 1.82492
512 1 1.57306 11.0069 11.0053 1.82565
12 1 17.2961 1.57211 1.57169 1.82454
172 1 9.46285 9.46285 9.4542 1.53101
14 1 20.4411 1.57226 1.57166 1.82406
446 1 14.1356 11.0053 7.88018 1.80948
16 1 1.57267 4.71766 1.5712 1.82442
445 1 11.0029 11.0029 7.8232 1.76536
18 1 4.71795 4.71794 1.57086 1.82478
194 1 14.1477 7.86687 11.0022 1.80072
20 1 7.86265 4.71792 1.57049 1.82493
192 1 7.87946 7.87945 11.0067 1.81574
22 1 11.0071 4.71776 1.57059 1.82528
444 1 7.86975 11.0062 7.86662 1.83433
24 1 14.1515 4.71759 1.57107 1.82511
191 1 4.72412 7.86651 11.0055 1.82414
26 1 17.2961 4.71756 1.57155 1.82487
397 1 14.1486 11.006 4.72122 1.82796
28 1 20.4411 4.71759 1.57157 1.82436
396 1 11.0058 11.0058 4.71095 1.82647
30 1 1.57258 7.86245 1.57111 1.82484
193 1 11.0091 7.8427 11.0013 1.77903
32 1 4.71793 7.86265 1.57049 1.82493
187 1 14.1512 4.7187 11.0046 1.82836
34 1 7.86229 7.86228 1.57007 1.82673
347 1 11.0067 11.0067 1.57013 1.82574
36 1 11.0071 7.8625 1.57023 1.82629
186 1 11.0073 4.71699 11.0042 1.82669
38 1 14.1516 7.8622 1.57102 1.82632
156 1 3.14611 3.1461 9.43353 1.82468
40 1 17.2959 7.86246 1.57206 1.82513
155 1 0.000134787 3.14519 9.43356 1.82486
42 1 20.4409 7.86244 1.57175 1.82465
395 1 7.86327 11.0067 4.71736 1.82717
394 1 4.71778 11.0069 4.71644 1.82601
157 1 6.29165 3.14757 9.43379 1.82406
158 1 9.43473 3.14682 9.43272 1.82795
159 1 12.5795 3.14535 9.43289 1.8279
160 1 15.7237 3.14486 9.4334 1.82622
161 1 18.8683 3.14489 9.43373 1.82505
171 1 6.29798 9.43584 9.43211 1.84762
51 1 1.57242 1.57241 4.71662 1.82421
170 1 3.14683 9.43473 9.43272 1.82795
53 1 4.71781 1.5727 4.71666 1.8245
169 1 22.0136 9.43433 9.43331 1.82657
55 1 7.86251 1.57231 4.71659 1.82478
150 1 6.29044 0.000228213 9.43368 1.825
57 1 11.0069 1.57185 4.7167 1.82512
190 1 1.57447 7.86317 11.0055 1.82574
59 1 14.1512 1.57162 4.71694 1.82484
180 1 14.1516 1.57208 11.0055 1.82643
61 1 17.2957 1.57173 4.71703 1.82467
168 1 18.8672 6.29086 9.43439 1.82327
63 1 20.4408 1.572 4.71687 1.8243
64 1 22.0137 3.14505 3.14419 1.82403
65 1 1.5727 4.7178 4.71666 1.8245
66 1 3.14536 3.14536 3.14405 1.82383
67 1 4.71868 4.71868 4.71716 1.82281
68 1 6.29018 3.14526 3.14373 1.82477
69 1 7.86272 4.71809 4.71648 1.82497
70 1 9.43475 3.14502 3.14366 1.82526
71 1 11.0069 4.71778 4.71644 1.82601
72 1 12.5792 3.14477 3.14388 1.82529
73 1 14.1511 4.71761 4.71689 1.82489
74 1 15.7237 3.14471 3.14422 1.82485
75 1 17.2952 4.71806 4.71748 1.82359
76 1 18.8683 3.14493 3.14442 1.82414
77 1 20.4406 4.71779 4.71706 1.82405
78 1 22.0135 6.29007 3.14417 1.82446
