ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
692
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
195 1 17.3181 7.85121 11.0033 1.82713
2 1 1.57075 1.57178 1.57292 1.83778
3 1 3.14257 0.000377988 0.00153758 1.83749
4 1 4.71469 1.57208 1.57315 1.8361
175 1 18.8794 9.43245 9.42954 1.8233
6 1 7.85998 1.57247 1.57402 1.83464
174 1 15.7636 9.40457 9.39251 1.86865
8 1 11.0056 1.57253 1.57474 1.83415
173 1 12.5987 9.41184 9.41243 1.85623
10 1 14.1513 1.57224 1.57498 1.8343
172 1 9.36176 9.35367 9.36657 2.00444
12 1 17.2968 1.5718 1.57465 1.83506
194 1 14.2189 7.81627 10.9588 1.83755
14 1 20.4415 1.57149 1.57374 1.83695
193 1 10.9741 7.84758 10.9854 1.59854
16 1 1.57043 4.71618 1.57216 1.83575
17 1 3.14225 3.14368 0.00118834 1.83686
18 1 4.71371 4.71547 1.57196 1.83598
15 1 22.0135 3.14376 0.0014239 1.83636
20 1 7.85941 4.71575 1.57314 1.83389
19 1 6.28673 3.1437 0.00205974 1.83533
22 1 11.0054 4.71593 1.57431 1.83325
196 1 20.4474 7.85909 11.0064 1.83051
24 1 14.1513 4.71584 1.57468 1.83347
21 1 9.43238 3.14383 0.00305324 1.83435
26 1 17.2972 4.71563 1.57408 1.83431
27 1 18.8703 3.14303 0.00326236 1.83685
28 1 20.4414 4.71603 1.57256 1.83532
29 1 22.0128 6.28898 0.000464453 1.83461
30 1 1.56991 7.86142 1.57152 1.83475
23 1 12.5784 3.1436 0.00372423 1.83409
32 1 4.71305 7.86092 1.57126 1.83503
33 1 6.28573 6.28791 0.0015069 1.83414
34 1 7.85838 7.86075 1.57125 1.83264
35 1 9.43191 6.28798 0.00288881 1.83267
36 1 11.0051 7.86101 1.57287 1.83148
37 1 12.5783 6.28772 0.00387913 1.83271
38 1 14.151 7.86124 1.57332 1.83138
39 1 15.7249 6.28776 0.00424523 1.83293
40 1 17.2968 7.86132 1.57171 1.83297
25 1 15.7246 3.14326 0.00388136 1.83479
42 1 20.441 7.86145 1.57158 1.83429
517 1 17.298 11.0064 11.0027 1.81472
192 1 7.83362 7.84041 10.9984 1.86729
45 1 6.28493 9.4338 0.000995896 1.83428
46 1 9.4315 9.43424 0.00189742 1.83104
47 1 12.578 9.4344 0.00212763 1.83051
48 1 15.724 9.43442 0.000722194 1.83166
160 1 15.7284 3.13657 9.43226 1.83186
171 1 6.27009 9.43063 9.42643 1.81511
51 1 1.57088 1.57117 4.7167 1.83652
191 1 4.70692 7.85763 11.0053 1.8299
53 1 4.7141 1.57115 4.71615 1.83665
170 1 3.1389 9.4341 9.43243 1.82973
55 1 7.86015 1.57196 4.71714 1.83366
56 1 9.43292 0.00117036 3.14597 1.83417
57 1 11.0059 1.57228 4.71783 1.83317
169 1 0.000866279 9.43405 9.4331 1.83091
59 1 14.1514 1.57198 4.71793 1.83336
168 1 18.8786 6.28271 9.43039 1.83563
61 1 17.2968 1.57123 4.71735 1.834
190 1 1.57063 7.86045 11.0065 1.83152
63 1 20.442 1.57068 4.71655 1.8372
64 1 22.0132 3.14334 3.14423 1.83688
65 1 1.5702 4.715 4.71534 1.83627
66 1 3.14184 3.14309 3.14373 1.83785
67 1 4.71163 4.71292 4.7132 1.84105
68 1 6.28686 3.14331 3.14426 1.83487
69 1 7.85894 4.714 4.71461 1.83305
70 1 9.43287 3.14393 3.14551 1.83341
71 1 11.0059 4.71529 4.71664 1.83173
72 1 12.5785 3.14398 3.14606 1.83334
73 1 14.1514 4.71541 4.71675 1.83213
74 1 15.724 3.14369 3.14587 1.83374
75 1 17.2981 4.7141 4.71469 1.83448
76 1 18.8696 3.14304 3.14481 1.83566
77 1 20.4426 4.71442 4.71485 1.83758
