ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
689
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
175 1 18.8789 9.43187 9.42967 1.83078
2 1 1.57296 1.57167 1.57064 1.83615
448 1 20.4448 11.0065 7.85809 1.83339
4 1 4.71727 1.57208 1.57045 1.83452
174 1 15.7513 9.42143 9.41508 1.87224
6 1 7.86243 1.57265 1.57086 1.83341
173 1 12.6034 9.41072 9.43203 1.73679
8 1 11.0078 1.57289 1.5715 1.83298
446 1 14.1556 11.0057 7.85594 1.80384
10 1 14.1532 1.57266 1.57197 1.83315
172 1 9.36622 9.37606 9.38162 1.97763
12 1 17.2986 1.5721 1.57198 1.83396
513 1 4.70916 11.0062 11.0022 1.82741
14 1 20.4434 1.57157 1.57142 1.83575
395 1 7.85617 11.0067 4.70637 1.83302
16 1 1.57252 4.71606 1.57007 1.83465
518 1 20.446 11.0062 11.0058 1.82919
18 1 4.71635 4.7156 1.56939 1.83446
447 1 17.3051 11.0062 7.85508 1.83802
20 1 7.86211 4.71629 1.56991 1.83243
444 1 7.84275 11.0064 7.8395 1.84836
22 1 11.0076 4.71661 1.5709 1.83198
443 1 4.70712 11.0068 7.85278 1.83509
24 1 14.1531 4.71649 1.57169 1.83223
25 1 15.7262 3.1441 0.000689848 1.83324
26 1 17.2988 4.71602 1.57177 1.83328
27 1 18.8719 3.14344 0.000628731 1.83543
28 1 20.4431 4.71616 1.57086 1.83415
394 1 4.71238 11.0068 4.71022 1.83449
30 1 1.57202 7.86127 1.56978 1.83382
393 1 1.57069 11.0068 4.713 1.83384
32 1 4.71562 7.86089 1.56893 1.8339
442 1 1.56991 11.0067 7.85767 1.83316
34 1 7.86123 7.86115 1.56872 1.83138
399 1 20.4427 11.0067 4.71389 1.83311
36 1 11.0075 7.86166 1.57047 1.83033
398 1 17.2994 11.0067 4.71341 1.83189
38 1 14.153 7.86176 1.5718 1.83041
39 1 15.7267 6.28849 0.00167683 1.8319
40 1 17.2986 7.8616 1.57133 1.83212
60 1 15.7259 0.000513956 3.14381 1.83356
42 1 20.4427 7.86145 1.57061 1.83335
350 1 20.4426 11.0069 1.57075 1.8331
397 1 14.1526 11.0067 4.71445 1.8263
54 1 6.2896 0.000657821 3.14258 1.83404
11 1 15.7263 0.00100266 0.000727337 1.83396
345 1 4.71518 11.0069 1.56903 1.83352
48 1 15.7265 9.43457 0.000773758 1.8313
56 1 9.43505 0.00102276 3.14312 1.83323
171 1 6.26739 9.42861 9.42197 1.82813
51 1 1.57273 1.57075 4.71445 1.83559
195 1 17.3153 7.8539 11.0034 1.82304
53 1 4.71644 1.57086 4.71382 1.83503
170 1 3.13808 9.43276 9.4297 1.83142
55 1 7.86213 1.5717 4.71437 1.83314
169 1 0.00121181 9.4332 9.43149 1.83182
57 1 11.0077 1.57212 4.71492 1.83258
168 1 18.8781 6.28369 9.42961 1.83334
59 1 14.1532 1.57191 4.71525 1.83275
167 1 15.7468 6.26708 9.41445 1.87499
61 1 17.2987 1.57116 4.71497 1.83366
194 1 14.2132 7.80953 10.9547 2.01667
63 1 20.4436 1.57064 4.71458 1.83606
64 1 0.000953358 3.14331 3.14228 1.83541
65 1 1.57171 4.71474 4.71326 1.83536
66 1 3.14405 3.14293 3.14138 1.83631
67 1 4.71389 4.71289 4.71085 1.83895
68 1 6.28925 3.14339 3.1415 1.83368
69 1 7.86098 4.71421 4.71204 1.83259
70 1 9.4349 3.14408 3.14233 1.83267
71 1 11.0073 4.7153 4.7135 1.83171
72 1 12.5804 3.14424 3.14303 1.83245
73 1 14.1532 4.71538 4.71401 1.8319
74 1 15.7258 3.1439 3.14318 1.83295
75 1 17.2999 4.71425 4.71276 1.83471
76 1 18.8713 3.1432 3.14264 1.83492
77 1 20.4435 4.71488 4.71363 1.83527
