ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
689
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
0.0000000000000000e+00 2.2013900999999997e+01
ITEM: ATOMS id type x y z c_pot
56 1 9.43597 0.000242165 3.14363 1.8296
2 1 1.57316 1.57206 1.57177 1.83073
513 1 4.70529 11.0061 11.006 1.82395
4 1 4.71813 1.57187 1.57139 1.82995
689 3 10.497 10.9481 10.2103 1.3991
6 1 7.86341 1.57213 1.57143 1.82953
58 1 12.5811 0.000633498 3.14389 1.82961
8 1 11.0085 1.57251 1.57166 1.82946
394 1 4.71741 11.0067 4.71581 1.82888
10 1 14.1534 1.57281 1.57197 1.8295
60 1 15.726 0.000830016 3.1442 1.8297
12 1 17.2981 1.57283 1.5722 1.82965
175 1 18.8721 9.43418 9.43394 1.82978
14 1 20.4427 1.57253 1.57218 1.83025
25 1 15.7257 3.14497 5.38073e-05 1.8293
16 1 1.57304 4.71671 1.57191 1.83003
442 1 1.57333 11.0068 7.86134 1.82891
18 1 4.71746 4.71599 1.57113 1.83066
443 1 4.71808 11.0063 7.86162 1.82297
20 1 7.86324 4.71637 1.57137 1.82923
393 1 1.57331 11.0068 4.71648 1.82924
22 1 11.0085 4.71684 1.57183 1.8291
50 1 0.00102544 0.000121878 3.14426 1.83032
24 1 14.1533 4.71723 1.57239 1.82908
446 1 14.1545 11.005 7.8605 1.85108
26 1 17.2982 4.71718 1.57264 1.82967
395 1 7.86217 11.0067 4.71397 1.82772
28 1 20.4427 4.71708 1.5724 1.82986
444 1 7.8645 11.0056 7.85728 1.77562
30 1 1.57331 7.86178 1.5721 1.82961
107 1 12.5813 0.000699745 6.2885 1.82969
32 1 4.71763 7.86145 1.57151 1.82961
191 1 4.71371 7.85889 11.0063 1.82631
34 1 7.86248 7.86087 1.57077 1.82959
190 1 1.57194 7.86085 11.0067 1.82932
36 1 11.0084 7.86145 1.57204 1.82921
195 1 17.2995 7.86226 11.0069 1.82848
38 1 14.1538 7.86164 1.57267 1.82937
196 1 20.4431 7.86158 11.0069 1.82939
40 1 17.2986 7.86191 1.57284 1.82947
111 1 18.8706 0.000550046 6.2893 1.82953
42 1 20.443 7.86193 1.57255 1.82963
43 1 0.0015897 9.43438 0.000237684 1.82966
397 1 14.1539 11.0068 4.71556 1.8282
396 1 11.0078 11.0069 4.70787 1.82485
154 1 18.8706 0.000394808 9.43436 1.82937
47 1 12.5815 9.43396 0.000879853 1.82952
48 1 15.7267 9.43427 0.00105619 1.82954
344 1 1.57366 11.0069 1.57212 1.82952
174 1 15.7276 9.43327 9.43299 1.8429
51 1 1.57273 1.57184 4.71638 1.83033
173 1 12.5988 9.42643 9.42734 1.61912
53 1 4.71713 1.57108 4.71546 1.83116
153 1 15.7262 0.000732256 9.4343 1.82902
55 1 7.86307 1.5716 4.71573 1.8296
172 1 9.37864 9.35817 9.38874 2.08427
57 1 11.0086 1.57232 4.71608 1.82947
171 1 6.28603 9.42756 9.43066 1.80727
59 1 14.1535 1.57292 4.71652 1.82947
170 1 3.14287 9.43247 9.43279 1.83045
61 1 17.2982 1.57295 4.71676 1.82981
193 1 11.007 7.80524 11.0009 1.73903
63 1 20.4425 1.57247 4.71684 1.82985
64 1 0.000620201 3.14447 3.14429 1.83022
65 1 1.57216 4.71621 4.71612 1.83043
66 1 3.1448 3.14367 3.14343 1.83145
67 1 4.71562 4.71429 4.7142 1.83447
68 1 6.29029 3.14364 3.14325 1.82958
69 1 7.86271 4.71517 4.71507 1.82815
70 1 9.43589 3.14421 3.14368 1.82927
71 1 11.0085 4.71643 4.71609 1.82869
72 1 12.581 3.14482 3.14414 1.82932
73 1 14.1531 4.71744 4.71699 1.8279
74 1 15.7257 3.14514 3.14458 1.82916
75 1 17.2979 4.71741 4.71716 1.82918
76 1 18.8703 3.14497 3.14466 1.82974
77 1 20.4422 4.71698 4.71687 1.82977
