LAMMPS data file via write_data, version 2 Aug 2023, timestep = 120, units = metal

691 atoms
3 atom types

-0.007380993612017406 22.016927990467778 xlo xhi
-0.005015885665797156 22.01456288252157 ylo yhi
-0.006406650339793696 22.015953647195584 zlo zhi

Masses

1 183.84
2 1.008
3 4.0026

Atoms # atomic

1 1 -0.007380990661648439 -0.005015882733845554 -0.006406647397996813 0 0 0
2 1 1.5657839366682067 1.567811172049428 1.5666190880419684 0 0 0
3 1 3.1389488639798935 -0.005015882782941958 -0.006406647364689342 0 0 0
4 1 4.712113790467578 1.5678111715909402 1.5666190873848984 0 0 0
5 1 6.285278718315901 -0.0050158831939960905 -0.0064066474255923146 0 0 0
6 1 7.85844363611281 1.567811156409341 1.5666190786114473 0 0 0
7 1 9.431608572694872 -0.005015883350045278 -0.006406647186640137 0 0 0
8 1 11.004773500519597 1.5678111677728765 1.5666190772488953 0 0 0
9 1 12.577938427270523 -0.005015883541387611 -0.006406647385959607 0 0 0
10 1 14.151103362123886 1.567811156224515 1.566619078590066 0 0 0
11 1 15.724268281713195 -0.005015883224947983 -0.006406647474102461 0 0 0
12 1 17.297433211051203 1.5678111708152123 1.5666190856967614 0 0 0
13 1 18.87059813608915 -0.005015882792637039 -0.006406647378808078 0 0 0
14 1 20.443763063684376 1.567811171869071 1.566619087869071 0 0 0
15 1 -0.007380990704956478 3.140638226821177 -0.0064066473338470235 0 0 0
16 1 1.565783937950318 4.713465282558242 1.5666190891904102 0 0 0
17 1 3.1389488641804997 3.1406382270517965 -0.006406647065080582 0 0 0
18 1 4.712113800785925 4.713465298108746 1.5666191078906642 0 0 0
19 1 6.285278710527505 3.1406382198622236 22.01595364162178 0 0 -1
20 1 7.858443086008565 4.7134647339425 1.5666184412305846 0 0 0
21 1 9.431608582038532 3.1406382271918103 22.0159536467991 0 0 -1
22 1 11.004773408701265 4.713467232467249 1.5666207160638295 0 0 0
23 1 12.57793841500821 3.1406382296790314 -0.006406648045792865 0 0 0
24 1 14.151104028409048 4.713464526694749 1.5666180891297898 0 0 0
25 1 15.724268292956157 3.1406382173465635 22.015953636761086 0 0 -1
26 1 17.297433110255426 4.71346538078856 1.5666191880191738 0 0 0
27 1 18.870598134793116 3.1406382280095864 -0.006406646079613109 0 0 0
28 1 20.443763059185734 4.713465283891985 1.5666190910237683 0 0 0
29 1 -0.007380990466324429 6.2862923359690255 -0.006406647653818014 0 0 0
30 1 1.5657839386282766 7.859119392193855 1.5666190871267767 0 0 0
31 1 3.1389488665434495 6.286292338366364 -0.006406645094418574 0 0 0
32 1 4.7121139165196935 7.859119689594079 1.5666192023755197 0 0 0
33 1 6.285278824066341 6.28629242232166 -0.006406525536418471 0 0 0
34 1 7.858448766983144 7.859122824256525 1.5666229823635203 0 0 0
35 1 9.431608356452736 6.286292011112301 22.015952837792565 0 0 -1
36 1 11.004772520349876 7.859128491657407 1.5665904527417327 0 0 0
37 1 12.577938672041038 6.286292059976815 22.015952798719148 0 0 -1
38 1 14.151098542527993 7.859122422908491 1.566626916924416 0 0 0
39 1 15.724268142251784 6.286292453848457 -0.006406427495672978 0 0 0
40 1 17.297433745951 7.859119706539685 1.5666185589261499 0 0 0
41 1 18.870598142227102 6.286292333518723 22.0159536439693 0 0 -1
42 1 20.443763069882007 7.859119390876354 1.5666190831015738 0 0 0
43 1 -0.007380990733132473 9.43194644462124 -0.006406647023076648 0 0 0
44 1 1.5657838598548794 11.004773498659109 1.5666190108575686 0 0 0
45 1 3.138948832254436 9.431946446101046 22.01595361939962 0 0 -1
46 1 4.71211304002128 11.004773777719276 1.5666184833719126 0 0 0
47 1 6.285278375002408 9.431946678183484 22.01595352714484 0 0 -1
48 1 7.858461120526772 11.004774688044481 1.5666441711817551 0 0 0
